,Country Name,Country Code,year,agriculturalLand,agriculturalGDP
503,Oman,OMN,1968,3.360258481,19.18678526
504,Pakistan,PAK,1968,48.21762142,36.54167537
505,Peru,PER,1968,13.890625,16.70975155
506,Philippines,PHL,1968,27.76436666,26.12838646
507,Papua New Guinea,PNG,1968,1.291789957,42.89011014
508,Puerto Rico,PRI,1968,63.81059752,4.27987924
509,Paraguay,PRY,1968,28.23307324,32.49110757
510,Rwanda,RWA,1968,56.05999189,65.28338284
511,South Asia,SAS,1968,56.37142553,42.3643854
512,Saudi Arabia,SAU,1968,40.16393061,4.934996099
513,Senegal,SEN,1968,47.35365917,25.46277182
514,Singapore,SGP,1968,17.91044776,3.04967464
515,Sierra Leone,SLE,1968,36.76918814,32.43194476
516,El Salvador,SLV,1968,59.42446043,37.3989921
517,Somalia,SOM,1968,70.04176364,54.62890625
518,Suriname,SUR,1968,0.275641026,7.851667703
519,Eswatini,SWZ,1968,87.09302326,23.15789474
520,Chad,TCD,1968,38.01587302,39.52585953
521,East Asia & Pacific (IDA & IBRD countries),TEA,1968,37.53029921,43.98757736
522,Togo,TGO,1968,56.53612796,44.57429659
523,Thailand,THA,1968,26.81594864,28.682927
524,Latin America & the Caribbean (IDA & IBRD countries),TLA,1968,29.43638292,12.65503822
525,South Asia (IDA & IBRD),TSA,1968,56.37142553,42.3643854
526,Trinidad and Tobago,TTO,1968,19.10331384,6.766372827
527,Tunisia,TUN,1968,55.25875386,17.57879881
528,Turkey,TUR,1968,48.85594377,41.58730159
529,Uganda,UGA,1968,49.67218858,44.42645074
530,"Venezuela, RB",VEN,1968,22.4000907,6.449784077
531,South Africa,ZAF,1968,79.12850654,8.37484726
532,Zambia,ZMB,1968,26.54730357,11.38688729
533,Zimbabwe,ZWE,1968,29.93408298,16.90325202
534,Arab World,ARB,1969,28.00332626,14.15068808
535,Argentina,ARG,1969,47.24758741,9.185809648
536,Benin,BEN,1969,15.13834693,38.49666283
537,Burkina Faso,BFA,1969,30.05116959,32.01766365
538,Bangladesh,BGD,1969,74.32588154,55.41281892
539,Brazil,BRA,1969,22.32733599,11.16165785
540,Botswana,BWA,1969,45.87899,38.70387039
541,Chile,CHL,1969,19.96955074,6.85995831
542,China,CHN,1969,39.35700871,37.5191112
543,Cote d'Ivoire,CIV,1969,50.94339623,33.56880415
544,Cameroon,CMR,1969,16.86023143,30.72351081
545,"Congo, Rep.",COG,1969,30.87554905,17.70683176
546,Colombia,COL,1969,38.78323569,25.86728483
547,Costa Rica,CRI,1969,35.05679593,23.14996511
548,Denmark,DNK,1969,70.59240028,5.621527262
549,Dominican Republic,DOM,1969,48.23018009,21.30028444
550,East Asia & Pacific (excluding high income),EAP,1969,37.69255737,40.47467535
551,Early-demographic dividend,EAR,1969,35.89651472,26.64669384
552,East Asia & Pacific,EAS,1969,46.59054528,21.44584982
553,Ecuador,ECU,1969,17.32047392,26.25217999
554,"Egypt, Arab Rep.",EGY,1969,2.84795821,25.54367995
555,Fiji,FJI,1969,12.09633279,24.35655995
556,France,FRA,1969,60.58265122,6.67995657
557,Gabon,GAB,1969,20.23906547,18.6215506
558,Ghana,GHA,1969,51.41953063,45.92703648
559,"Gambia, The",GMB,1969,52.66798419,32.19978746
560,Guatemala,GTM,1969,25.58790594,27.29523885
561,Guyana,GUY,1969,6.944232627,17.93020457
562,Honduras,HND,1969,27.08016802,32.72454845
563,IBRD only,IBD,1969,36.08062419,25.77755452
564,IDA & IBRD total,IBT,1969,36.03027745,28.09007815
565,India,IND,1969,59.79839835,41.35834331
566,"Iran, Islamic Rep.",IRN,1969,36.63523171,14.49739962
567,Iraq,IRQ,1969,20.5546791,15.02513498
568,Jordan,JOR,1969,12.46600181,12.5
569,Kenya,KEN,1969,44.34761219,30.89757128
570,"Korea, Rep.",KOR,1969,24.22765913,27.40954326
571,Latin America & Caribbean (excluding high income),LAC,1969,29.91694929,12.83918449
572,Latin America & Caribbean,LCN,1969,29.73775498,11.73606486
573,Sri Lanka,LKA,1969,37.12326583,29.32323546
574,Low & middle income,LMY,1969,36.10426413,29.04736411
575,Lesotho,LSO,1969,81.62055336,42.17105263
576,Morocco,MAR,1969,56.9722633,19.33005033
577,Madagascar,MDG,1969,60.78687623,21.4009528
578,Mexico,MEX,1969,50.26312405,10.44768473
579,Middle income,MIC,1969,35.9512897,29.00556604
580,Mali,MLI,1969,26.00250781,56.7747982
581,Mauritania,MRT,1969,38.35548656,20.12031484
582,Malawi,MWI,1969,39.84938481,41.71557562
583,Malaysia,MYS,1969,11.4318673,33.13687912
584,Niger,NER,1969,25.4014368,66.41938091
585,Netherlands,NLD,1969,65.46208531,5.626855824
586,Nepal,NPL,1969,24.94405594,66.42454686
587,Oman,OMN,1969,3.360258481,16.1
588,Pakistan,PAK,1969,46.31070984,33.95003507
589,Peru,PER,1969,13.92109375,16.00105363
590,Philippines,PHL,1969,27.67048884,26.79085745
591,Papua New Guinea,PNG,1969,1.360243784,41.81228842
592,Puerto Rico,PRI,1969,63.35963923,3.490483556
593,Paraguay,PRY,1969,28.48477221,32.55389269
594,Rwanda,RWA,1969,56.62748277,65.79065748
595,South Asia,SAS,1969,55.95028111,42.08761749
596,Saudi Arabia,SAU,1969,40.18021203,4.919251112
597,Senegal,SEN,1969,46.24214408,23.07162909
598,Singapore,SGP,1969,17.91044776,2.81227245
599,Sierra Leone,SLE,1969,36.83845941,26.76356162
600,El Salvador,SLV,1969,59.32853717,36.24928531
601,Somalia,SOM,1969,70.0497338,53.74677225
602,Suriname,SUR,1969,0.301282051,6.91315232
603,Eswatini,SWZ,1969,86.86046512,29.08366534
604,Chad,TCD,1969,38.01587302,38.38828074
605,East Asia & Pacific (IDA & IBRD countries),TEA,1969,37.82905582,40.40832816
606,Togo,TGO,1969,56.53612796,42.95982381
607,Thailand,THA,1969,27.24656971,28.68471764
608,Latin America & the Caribbean (IDA & IBRD countries),TLA,1969,29.66048065,12.06049536
609,South Asia (IDA & IBRD),TSA,1969,55.95028111,42.08761749
610,Trinidad and Tobago,TTO,1969,19.10331384,6.76976386
611,Tunisia,TUN,1969,56.10195675,15.91848789
612,Turkey,TUR,1969,50.20984109,40.86757991
613,Uganda,UGA,1969,49.79730744,45.36959387
614,"Venezuela, RB",VEN,1969,22.49305595,7.090724456
615,World,WLD,1969,36.9517361,10.20791431
616,South Africa,ZAF,1969,78.96363831,7.817453696
617,Zambia,ZMB,1969,26.64012161,9.665697674
618,Zimbabwe,ZWE,1969,30.15380638,19.53678115
619,Arab World,ARB,1970,28.07043527,14.488898
620,Argentina,ARG,1970,47.23954851,9.637560964
621,Burundi,BDI,1970,73.20872274,65.33139351
622,Benin,BEN,1970,15.31571479,36.32785238
623,Burkina Faso,BFA,1970,30.10233918,30.51186979
624,Bangladesh,BGD,1970,74.4948913,54.56149999
625,Bolivia,BOL,1970,27.96732207,19.50835954
626,Brazil,BRA,1970,22.77157358,10.37360379
627,Botswana,BWA,1970,45.87899,32.99492386
628,Chile,CHL,1970,20.30847361,6.781348751
629,China,CHN,1970,39.84402687,34.79843839
630,Cote d'Ivoire,CIV,1970,50.94339623,31.86676514
631,Cameroon,CMR,1970,16.87715513,31.36392018
632,"Congo, Rep.",COG,1970,30.88726208,17.89473684
633,Colombia,COL,1970,38.78323569,25.08737045
634,Costa Rica,CRI,1970,36.34939287,22.519734
635,Cuba,CUB,1970,46.75977654,12.12135728
636,Denmark,DNK,1970,70.2147746,4.604334586
637,Dominican Republic,DOM,1970,48.33367833,23.23796701
638,East Asia & Pacific (excluding high income),EAP,1970,38.01786589,38.20129812
639,Early-demographic dividend,EAR,1970,35.91512647,25.78219476
640,East Asia & Pacific,EAS,1970,46.08941591,19.1856568
641,Ecuador,ECU,1970,17.53720561,26.02927792
642,"Egypt, Arab Rep.",EGY,1970,2.855994776,24.10982009
643,Fiji,FJI,1970,12.09633279,25.13034411
644,France,FRA,1970,59.34444432,6.627790418
645,Gabon,GAB,1970,20.10323282,18.54749306
646,Ghana,GHA,1970,51.41953063,46.52501107
647,"Gambia, The",GMB,1970,52.76679842,30.24323084
648,Guinea-Bissau,GNB,1970,48.64864865,47.45551783
649,Guatemala,GTM,1970,25.70921986,27.31633929
650,Guyana,GUY,1970,6.969650755,16.82225541
651,Honduras,HND,1970,27.16954151,29.32226833
652,IBRD only,IBD,1970,36.27022249,24.64873579
653,IDA & IBRD total,IBT,1970,36.13341993,26.77096103
654,India,IND,1970,59.88584652,39.9278062
655,"Iran, Islamic Rep.",IRN,1970,36.65365063,12.99091055
656,Iraq,IRQ,1970,20.56153829,16.60551242
657,Jordan,JOR,1970,12.51133273,10.77057793
658,Kenya,KEN,1970,44.35639737,30.16973422
659,"Korea, Rep.",KOR,1970,24.09288824,26.48573268
660,Latin America & Caribbean (excluding high income),LAC,1970,30.15123003,13.19308813
661,Latin America & Caribbean,LCN,1970,29.95892236,11.95764684
662,Sri Lanka,LKA,1970,37.20299793,28.76776884
663,Low & middle income,LMY,1970,36.21184633,27.69006143
664,Lesotho,LSO,1970,79.94071146,43.32403259
665,Morocco,MAR,1970,57.59062598,19.93906398
666,Madagascar,MDG,1970,60.82126767,21.85881261
667,Mexico,MEX,1970,50.22505723,12.12056306
668,Middle income,MIC,1970,36.0959787,27.55240098
669,Mali,MLI,1970,26.04348503,57.82877252
670,Malta,MLT,1970,43.75,6.29926534
671,Mauritania,MRT,1970,38.35548656,22.67379519
672,Malawi,MWI,1970,39.31904964,40.9748038
673,Malaysia,MYS,1970,11.82471466,32.58028405
674,Niger,NER,1970,24.63093076,64.87511187
675,Netherlands,NLD,1970,64.95853081,5.167846008
676,Norway,NOR,1970,2.611952558,5.101059762
677,Nepal,NPL,1970,25.88811189,66.86815807
678,Oman,OMN,1970,3.366720517,15.54307116
679,Pakistan,PAK,1970,46.52475093,33.43176059
680,Panama,PAN,1970,22.65267689,10.82753568
681,Peru,PER,1970,13.99453125,16.71561985
682,Philippines,PHL,1970,27.86159726,26.35887826
683,Papua New Guinea,PNG,1970,1.415448483,37.17903588
684,Puerto Rico,PRI,1970,62.23224352,3.171986414
685,Paraguay,PRY,1970,28.73647118,32.06577595
686,Rwanda,RWA,1970,56.91122821,61.61891646
687,South Asia,SAS,1970,56.07769142,40.65657682
688,Saudi Arabia,SAU,1970,40.20114528,4.235938061
689,Senegal,SEN,1970,46.03957825,23.71914204
690,Singapore,SGP,1970,17.91044776,2.564931199
691,Sierra Leone,SLE,1970,36.90773067,25.99386478
692,El Salvador,SLV,1970,59.23261391,40.44063129
693,Somalia,SOM,1970,70.05770396,52.70569614
694,Suriname,SUR,1970,0.307692308,6.475081848
695,Eswatini,SWZ,1970,86.86046512,30.08739076
696,Syrian Arab Republic,SYR,1970,73.23430188,22.41176471
697,Chad,TCD,1970,38.01587302,37.10182065
698,East Asia & Pacific (IDA & IBRD countries),TEA,1970,38.15684021,38.13867751
699,Togo,TGO,1970,56.53612796,33.7607201
700,Thailand,THA,1970,27.88858658,25.9158756
701,Latin America & the Caribbean (IDA & IBRD countries),TLA,1970,29.86968534,12.30679277
702,South Asia (IDA & IBRD),TSA,1970,56.07769142,40.65657682
703,Trinidad and Tobago,TTO,1970,19.10331384,6.649631928
704,Tunisia,TUN,1970,57.17044284,17.0328216
705,Turkey,TUR,1970,49.60565467,39.08396947
706,Uganda,UGA,1970,49.94745008,51.02812048
707,"Venezuela, RB",VEN,1970,22.59849215,6.465353196
708,World,WLD,1970,36.82792415,9.761694285
709,South Africa,ZAF,1970,78.79877008,6.757373062
710,Zambia,ZMB,1970,26.73428483,10.65195273
711,Zimbabwe,ZWE,1970,30.37352979,16.31204078
712,Arab World,ARB,1971,28.29828549,13.77130385
713,Argentina,ARG,1971,47.19350749,10.86588238
714,Burundi,BDI,1971,73.94859813,64.76177131
715,Benin,BEN,1971,15.75913444,34.35773601
716,Burkina Faso,BFA,1971,30.04385965,30.59941113
717,Bangladesh,BGD,1971,74.47952677,51.03131121
718,Bolivia,BOL,1971,28.3707191,19.84480639
719,Brazil,BRA,1971,23.1910449,11.08959788
720,Botswana,BWA,1971,45.87899,32.9845815
721,Chile,CHL,1971,20.64470662,8.102127123
722,China,CHN,1971,40.33709296,33.63181245
723,Cote d'Ivoire,CIV,1971,51.25786164,30.88032896
724,Cameroon,CMR,1971,16.98292822,31.00412862
725,"Congo, Rep.",COG,1971,30.88726208,17.13640909
726,Colombia,COL,1971,40.60748085,23.51911012
727,Costa Rica,CRI,1971,36.95652174,20.42454899
728,Cuba,CUB,1971,47.23463687,12.1190412
729,Denmark,DNK,1971,69.64833609,4.55788319
730,Dominican Republic,DOM,1971,48.51997516,22.23822382
731,East Asia & Pacific (excluding high income),EAP,1971,38.25984869,36.94425233
732,Early-demographic dividend,EAR,1971,35.9318134,24.61702012
733,East Asia & Pacific,EAS,1971,46.48918914,18.0493973
734,Ecuador,ECU,1971,17.75393729,25.25878165
735,"Egypt, Arab Rep.",EGY,1971,2.865035913,22.93154013
736,Fiji,FJI,1971,12.09633279,21.56677678
737,France,FRA,1971,59.5782061,6.066679982
738,Gabon,GAB,1971,20.18085148,13.7963844
739,Ghana,GHA,1971,51.41953063,44.16
740,"Gambia, The",GMB,1971,53.06324111,30.34934498
741,Guinea-Bissau,GNB,1971,48.64864865,44.8506531
742,Guatemala,GTM,1971,25.82120194,27.69970274
743,Guyana,GUY,1971,6.969650755,18.02871831
744,Honduras,HND,1971,27.21422826,28.24897401
745,IBRD only,IBD,1971,36.53301212,23.7908486
746,IDA & IBRD total,IBT,1971,36.30318209,25.98322266
747,India,IND,1971,59.80680683,38.0997785
748,"Iran, Islamic Rep.",IRN,1971,36.93239028,12.71270252
749,Iraq,IRQ,1971,20.57525665,15.79332553
750,Jordan,JOR,1971,12.52266546,12.38645747
751,Kenya,KEN,1971,44.36518256,28.16229493
752,"Korea, Rep.",KOR,1971,23.83371346,27.13787086
753,Latin America & Caribbean (excluding high income),LAC,1971,30.45408476,13.41798771
754,Latin America & Caribbean,LCN,1971,30.2483482,12.1550001
755,Sri Lanka,LKA,1971,37.29867645,27.52395522
756,Low & middle income,LMY,1971,36.38302292,26.90801004
757,Lesotho,LSO,1971,77.86561265,27.9440585
758,Morocco,MAR,1971,60.07079805,21.86718786
759,Madagascar,MDG,1971,60.85565911,21.51434661
760,Mexico,MEX,1971,49.86650891,12.00295918
761,Middle income,MIC,1971,36.29723837,26.74874386
762,Mali,MLI,1971,26.04348503,57.07615928
763,Malta,MLT,1971,43.75,6.402961167
764,Mauritania,MRT,1971,38.31667799,21.72236451
765,Malawi,MWI,1971,40.91005515,41.2055336
766,Malaysia,MYS,1971,12.04924669,28.42619066
767,Niger,NER,1971,24.65461435,65.46078092
768,Netherlands,NLD,1971,63.03317536,4.802123115
769,Norway,NOR,1971,2.548980955,5.074977891
770,Nepal,NPL,1971,25.88811189,66.83821697
771,New Zealand,NZL,1971,59.51160229,11.40773158
772,Oman,OMN,1971,3.366720517,13.42925659
773,Pakistan,PAK,1971,46.0318078,31.96629324
774,Panama,PAN,1971,23.04277643,10.57112552
775,Peru,PER,1971,14.0015625,15.96055655
776,Philippines,PHL,1971,27.7576611,27.05289607
777,Papua New Guinea,PNG,1971,1.477277746,34.48549068
778,Puerto Rico,PRI,1971,59.75197294,3.125664093
779,Paraguay,PRY,1971,28.99068714,33.1983854
780,Rwanda,RWA,1971,58.69477098,61.1785886
781,South Asia,SAS,1971,55.95634827,38.61816493
782,Saudi Arabia,SAU,1971,40.2230089,3.300550701
783,Senegal,SEN,1971,46.4654859,20.64979506
784,Singapore,SGP,1971,14.92537313,2.584452878
785,Sierra Leone,SLE,1971,36.97700194,28.47093713
786,El Salvador,SLV,1971,61.29496403,39.1967086
787,Somalia,SOM,1971,70.06567412,50.47241743
788,Suriname,SUR,1971,0.333333333,6.511627907
789,Eswatini,SWZ,1971,86.86046512,33.50409836
790,Syrian Arab Republic,SYR,1971,73.22886059,21.83951079
791,Chad,TCD,1971,38.01587302,37.21607418
792,East Asia & Pacific (IDA & IBRD countries),TEA,1971,38.40066471,36.88369231
793,Togo,TGO,1971,52.95091009,31.68568949
794,Thailand,THA,1971,28.18414923,23.92438082
795,Latin America & the Caribbean (IDA & IBRD countries),TLA,1971,30.15952309,12.51993074
796,South Asia (IDA & IBRD),TSA,1971,55.95634827,38.61816493
797,Trinidad and Tobago,TTO,1971,19.68810916,6.617729722
798,Tunisia,TUN,1971,57.08032956,19.38266001
799,Turkey,TUR,1971,49.78236295,37.36082474
800,Uganda,UGA,1971,50.1976878,54.0452435
801,"Venezuela, RB",VEN,1971,22.70392835,6.316655291
802,World,WLD,1971,36.96887266,9.271710653
803,South Africa,ZAF,1971,78.63390185,7.336863096
804,Zambia,ZMB,1971,26.97507365,13.04090101
805,Zimbabwe,ZWE,1971,30.5932532,18.49472095
806,Arab World,ARB,1972,28.34697067,13.63603128
807,Argentina,ARG,1972,47.14746646,10.98486987
808,Burundi,BDI,1972,74.2211838,60.77312761
809,Benin,BEN,1972,16.02518624,34.23102234
810,Burkina Faso,BFA,1972,30.34356725,31.90210367
811,Bangladesh,BGD,1972,76.75347622,59.609906
812,Bolivia,BOL,1972,28.86550355,19.25239234
813,Brazil,BRA,1972,23.61051622,11.08868417
814,Botswana,BWA,1972,45.8807545,33.00550747
815,Chile,CHL,1972,20.98093962,8.303090524
816,China,CHN,1972,40.82686982,32.41654913
817,Cote d'Ivoire,CIV,1972,51.28930818,29.80047164
818,Cameroon,CMR,1972,17.12466417,31.96496947
819,"Congo, Rep.",COG,1972,30.89311859,16.42512077
820,Colombia,COL,1972,40.62009914,24.13060217
821,Costa Rica,CRI,1972,36.95652174,20.09420872
822,Cuba,CUB,1972,51.96461825,12.11891375
823,Denmark,DNK,1972,69.76634411,4.785831206
824,Dominican Republic,DOM,1972,49.05816601,20.57965181
825,East Asia & Pacific (excluding high income),EAP,1972,38.62290715,35.88623824
826,Early-demographic dividend,EAR,1972,36.06006213,23.68343595
827,East Asia & Pacific,EAS,1972,46.75032244,16.08898638
828,Ecuador,ECU,1972,17.97066898,25.83565188
829,"Egypt, Arab Rep.",EGY,1972,2.868049626,23.74968725
830,Fiji,FJI,1972,12.58894362,22.04362801
831,France,FRA,1972,59.3809696,6.776281736
832,Gabon,GAB,1972,20.04501882,13.0875576
833,Ghana,GHA,1972,51.41953063,46.64298401
834,"Gambia, The",GMB,1972,53.55731225,32.26351351
835,Guinea-Bissau,GNB,1972,48.64864865,45.78122419
836,Guatemala,GTM,1972,26.12915267,28.28805025
837,Guyana,GUY,1972,6.984901632,17.38695144
838,Honduras,HND,1972,27.52703548,28.01992702
839,IBRD only,IBD,1972,36.760784,23.1879555
840,IDA & IBRD total,IBT,1972,36.43020352,25.28909254
841,India,IND,1972,59.85019457,38.01772227
842,"Iran, Islamic Rep.",IRN,1972,37.32901103,11.95440054
843,Iraq,IRQ,1972,20.94336603,18.99233297
844,Jordan,JOR,1972,12.56799637,12.32244318
845,Kenya,KEN,1972,44.37396774,32.21093542
846,"Korea, Rep.",KOR,1972,23.5330707,26.50608056
847,Latin America & Caribbean (excluding high income),LAC,1972,30.73737041,13.10257737
848,Latin America & Caribbean,LCN,1972,30.51724667,11.96327484
849,Sri Lanka,LKA,1972,37.39435497,26.73869749
850,Low & middle income,LMY,1972,36.5191815,26.11319129
851,Lesotho,LSO,1972,77.70092227,43.00546624
852,Morocco,MAR,1972,58.63243267,21.25508674
853,Madagascar,MDG,1972,60.90724628,22.28798996
854,Mexico,MEX,1972,49.97556522,10.94734513
855,Middle income,MIC,1972,36.44121087,25.8851604
856,Mali,MLI,1972,26.04348503,55.79488107
857,Malta,MLT,1972,43.75,6.686666583
858,Mauritania,MRT,1972,38.31667799,21.33072389
859,Malawi,MWI,1972,41.44039033,42.51920123
860,Malaysia,MYS,1972,12.4182925,28.26248101
861,Niger,NER,1972,24.61277335,62.46013645
862,Netherlands,NLD,1972,62.61848341,4.747133435
863,Norway,NOR,1972,2.491485144,4.587188052
864,Nepal,NPL,1972,26.72727273,67.84646088
865,New Zealand,NZL,1972,60.996544,13.16056911
866,Oman,OMN,1972,3.373182553,12.07386364
867,Pakistan,PAK,1972,46.05775218,32.80229729
868,Panama,PAN,1972,23.44632768,10.01956064
869,Peru,PER,1972,14.275,15.02058831
870,Philippines,PHL,1972,28.2639308,26.21745069
871,Papua New Guinea,PNG,1972,1.499359625,32.38043469
872,Puerto Rico,PRI,1972,58.06087937,2.964180189
873,Paraguay,PRY,1972,29.24238611,34.46371996
874,Rwanda,RWA,1972,61.12687475,59.55947346
875,South Asia,SAS,1972,56.07852827,39.08197611
876,Saudi Arabia,SAU,1972,40.24626807,2.816083619
877,Senegal,SEN,1972,46.4654859,24.26832184
878,Singapore,SGP,1972,16.41791045,2.212639871
879,Sierra Leone,SLE,1972,37.04627321,29.67782653
880,El Salvador,SLV,1972,61.43884892,38.05906372
881,Somalia,SOM,1972,70.07364428,54.60605616
882,Suriname,SUR,1972,0.33974359,6.699791633
883,Eswatini,SWZ,1972,87.96511628,35.90425532
884,Syrian Arab Republic,SYR,1972,77.05408641,26.52795839
885,Chad,TCD,1972,38.01587302,37.81441264
886,East Asia & Pacific (IDA & IBRD countries),TEA,1972,38.76648635,35.82741254
887,Togo,TGO,1972,52.95091009,30.73284873
888,Thailand,THA,1972,29.81072246,25.33803682
889,Latin America & the Caribbean (IDA & IBRD countries),TLA,1972,30.40543387,12.31376469
890,South Asia (IDA & IBRD),TSA,1972,56.07852827,39.08197611
891,Trinidad and Tobago,TTO,1972,19.68810916,7.110257026
892,Tunisia,TUN,1972,57.58882595,21.45199063
893,Turkey,TUR,1972,50.44761769,34.31338637
894,Uganda,UGA,1972,50.54802062,54.49765258
895,"Venezuela, RB",VEN,1972,22.74814353,5.907450164
896,World,WLD,1972,37.05108256,8.943720355
897,South Africa,ZAF,1972,78.47315533,7.211597028
898,Zambia,ZMB,1972,27.24142106,12.87476636
899,Zimbabwe,ZWE,1972,30.76127698,18.97019169
900,Arab World,ARB,1973,28.33185186,12.23604777
901,Argentina,ARG,1973,47.10142544,11.95252249
902,Burundi,BDI,1973,77.88161994,63.31363862
903,Benin,BEN,1973,16.2025541,33.62392031
904,Burkina Faso,BFA,1973,30.60307018,29.39852092
905,Bangladesh,BGD,1973,76.7381117,56.638853
906,Bolivia,BOL,1973,28.90058156,20.12108262
907,Brazil,BRA,1973,24.02998753,10.85527208
908,Botswana,BWA,1973,45.8807545,33.07760401
909,Chile,CHL,1973,21.30103345,6.664265884
910,China,CHN,1973,41.42179592,32.92576736
911,Cote d'Ivoire,CIV,1973,51.69811321,31.04990114
912,Cameroon,CMR,1973,17.26216919,30.7928263
913,"Congo, Rep.",COG,1973,30.90483163,15.72847682
914,Colombia,COL,1973,40.63452005,24.12896858
915,Costa Rica,CRI,1973,40.10967489,20.22750511
916,Cuba,CUB,1973,54.47858473,12.12324247
917,Denmark,DNK,1973,70.47439226,5.276244267
918,Dominican Republic,DOM,1973,49.78265369,22.22790856
919,East Asia & Pacific (excluding high income),EAP,1973,39.01733288,36.01994993
920,Early-demographic dividend,EAR,1973,36.12349058,23.25765666
921,East Asia & Pacific,EAS,1973,46.92632548,15.37417836
922,Ecuador,ECU,1973,18.18740066,25.37549905
923,"Egypt, Arab Rep.",EGY,1973,2.868049626,26.5749312
924,Fiji,FJI,1973,12.86261631,22.37658221
