,Country Name,Country Code,year,totalNaturalResourcesRents,grossSavings,imports,exports
359,Ghana,GHA,1979,6.588579841,8.255379201,1.21017087,4.64051895
360,"Gambia, The",GMB,1979,2.498994915,11.38279893,1.893210279,2.08875528
361,Guatemala,GTM,1979,1.950760593,16.11567189,1.47440306,22.66756435
362,Guyana,GUY,1979,26.40708246,15.83442366,0.307862764,2.040200106
363,High income,HIC,1979,4.02461919,24.17119758,4.635938379,3.744542101
364,Honduras,HND,1979,3.531372097,13.3912807,0.739788819,8.449222682
365,India,IND,1979,3.259913815,15.76898748,3.493392765,3.681184633
366,Iceland,ISL,1979,0.0,27.20794672,2.530729274,1.212035042
367,Italy,ITA,1979,0.189309582,26.14114883,8.574385138,1.063476071
368,Jamaica,JAM,1979,11.33344903,16.14650603,1.892494813,0.341108187
369,Jordan,JOR,1979,0.13305937,28.51253732,2.15798204,0.747912818
370,Kenya,KEN,1979,4.054321866,14.25156672,1.58914794,8.831914343
371,Kiribati,KIR,1979,0.034300232,50.26908713,1.58901553,0.116691361
372,"Korea, Rep.",KOR,1979,0.266588511,30.65700892,11.7120648,1.782081895
373,Latin America & Caribbean (excluding high income),LAC,1979,5.215911478,20.42645819,2.769145632,4.596165386
374,Latin America & Caribbean,LCN,1979,8.032922117,20.17427476,2.759894883,4.755443854
375,Sri Lanka,LKA,1979,0.824141818,22.67599516,2.158500476,19.38773061
376,Morocco,MAR,1979,2.104861486,15.78863663,6.053694913,2.323522348
377,Madagascar,MDG,1979,2.879910344,1.148416114,2.523598323,3.62341757
378,Mexico,MEX,1979,9.123021832,21.82406128,3.493478319,4.107813557
379,Mali,MLI,1979,3.746630309,8.628204946,0.383211132,51.96778937
380,Malta,MLT,1979,0.0,30.01942328,1.984376184,0.559597988
381,Malaysia,MYS,1979,37.91576621,33.35128341,2.063852755,36.18138043
382,North America,NAC,1979,5.238177259,23.40305761,3.11749229,6.951573699
383,Niger,NER,1979,3.247087727,19.11657164,0.39515007,2.364454776
384,Netherlands,NLD,1979,1.519574316,24.78618124,2.936969278,3.621050679
385,Norway,NOR,1979,5.364993201,26.66327203,2.600066393,3.226396951
386,Nepal,NPL,1979,4.151573113,16.46995176,0.490572069,35.03764878
387,OECD members,OED,1979,2.626276211,23.57956839,4.643255161,3.975541081
388,Oman,OMN,1979,81.20029005,40.50407134,1.064757152,0.005943282
389,Pakistan,PAK,1979,1.040860988,14.09599252,4.038471226,6.678510866
390,Panama,PAN,1979,0.411112391,27.30919715,0.580582744,0.34238254
391,Peru,PER,1979,12.99062638,27.3602142,2.877486396,3.513983813
392,Portugal,PRT,1979,0.573382925,28.59997994,7.069509682,8.815179952
393,Post-demographic dividend,PST,1979,2.491972385,23.60903392,4.89056833,3.9616091
394,South Asia,SAS,1979,2.79386437,15.19277196,3.599467111,6.141377984
395,Saudi Arabia,SAU,1979,87.50744743,37.84670288,1.123256748,0.016245607
396,Sudan,SDN,1979,0.000258762,5.103117576,0.621649869,67.37703678
397,Senegal,SEN,1979,2.338023415,9.223271195,1.12586737,3.377926633
398,Singapore,SGP,1979,0.001600742,35.44890806,7.198556178,13.18206582
399,El Salvador,SLV,1979,1.013843498,18.54465009,2.135533554,8.679864605
400,Sweden,SWE,1979,0.703473302,21.07596014,2.176730215,10.09936962
401,Seychelles,SYC,1979,0.0,26.15967541,0.907675333,0.141522595
402,Togo,TGO,1979,9.291103113,29.44422103,0.87674766,1.266863259
403,Thailand,THA,1979,2.451052905,22.00321325,5.11338767,13.79789906
404,Latin America & the Caribbean (IDA & IBRD countries),TLA,1979,8.306975925,20.19506992,2.76113559,4.757874823
405,South Asia (IDA & IBRD),TSA,1979,2.79386437,15.19277196,3.599467111,6.141377984
406,Tunisia,TUN,1979,16.80765079,27.42343052,3.287266718,1.1773832
407,Turkey,TUR,1979,0.820988973,33.71072784,1.804067103,13.37997656
408,Uruguay,URY,1979,0.562525802,18.99971067,6.049310129,14.94879077
409,United States,USA,1979,4.943381863,23.51993447,3.228722277,5.539277762
410,"Venezuela, RB",VEN,1979,38.09344146,23.6878842,2.428421298,0.011207449
411,South Africa,ZAF,1979,8.601182199,28.54605155,3.875214051,5.495691287
412,Argentina,ARG,1980,6.390148187,22.98843021,3.71064837,6.230540407
413,Benin,BEN,1980,7.31176044,4.172432884,1.400322904,24.9571425
414,Bangladesh,BGD,1980,0.749660503,8.332931314,5.928039142,18.69955194
415,Bahrain,BHR,1980,20.62528551,51.07425952,1.151467209,0.168406449
416,"Bahamas, The",BHS,1980,0.226219082,15.76424773,0.152158463,0.041222893
417,Bolivia,BOL,1980,11.62533412,14.42137658,1.20193363,3.281453492
418,Brazil,BRA,1980,2.811687009,17.68957929,1.33536029,3.956084396
419,Central African Republic,CAF,1980,10.09204506,1.605729325,0.906472046,42.63354854
420,Canada,CAN,1980,8.99902565,22.26766568,2.167998615,11.06524895
421,Chile,CHL,1980,8.783208787,14.04729538,1.79320947,10.00699369
422,Cameroon,CMR,1980,10.3834577,5.228034802,0.360736569,15.69905561
423,"Congo, Rep.",COG,1980,31.42173337,26.12098435,0.544480447,2.490382029
424,Colombia,COL,1980,5.066927631,19.44924875,2.842871912,4.748059968
425,Costa Rica,CRI,1980,5.354525781,12.06093104,1.526572504,1.314758494
426,Cyprus,CYP,1980,0.149344974,22.47480219,1.636370419,1.144794124
427,Germany,DEU,1980,0.596909818,19.37505995,4.014555252,1.246506385
428,Denmark,DNK,1980,0.116178723,18.10845598,4.551677234,5.303462897
429,Dominican Republic,DOM,1980,3.120528262,8.89055124,2.317475334,0.177917449
430,Algeria,DZA,1980,32.05984935,39.37476015,3.153492204,0.005131709
431,Early-demographic dividend,EAR,1980,20.17462973,24.56142447,2.471304364,5.812801272
432,Europe & Central Asia,ECS,1980,0.873956703,22.4066677,3.886930305,2.838041928
433,Ecuador,ECU,1980,11.39195853,21.38454491,1.797639768,1.081154548
434,"Egypt, Arab Rep.",EGY,1980,33.32931242,21.314322,6.18028003,15.55242682
435,Euro area,EMU,1980,0.489341747,22.53181484,4.071342725,2.429826574
436,Spain,ESP,1980,0.32503524,20.48045666,4.825624734,1.96594102
437,European Union,EUU,1980,0.49600975,22.40274309,4.084351379,2.74016534
438,Finland,FIN,1980,1.316489325,30.50352841,2.865757027,19.10103338
439,Fiji,FJI,1980,1.737129246,27.6543108,0.301194556,2.211698814
440,France,FRA,1980,0.225657779,24.3533214,3.768030325,2.416476357
441,United Kingdom,GBR,1980,2.410377005,18.96709032,4.071294051,1.407877436
442,Ghana,GHA,1980,8.702423701,6.324054887,1.263079822,3.574647348
443,"Gambia, The",GMB,1980,2.73985934,16.35503061,0.994902878,0.385673862
444,Guatemala,GTM,1980,2.182122085,13.96677244,2.218290288,16.38304383
445,High income,HIC,1980,4.612579886,23.182347,4.063291793,3.522339823
446,Honduras,HND,1980,3.803491988,8.290763963,0.70343927,5.438596091
447,India,IND,1980,2.910894613,14.52575614,1.741334868,4.99806594
448,Iceland,ISL,1980,0.0,27.83555187,3.182327851,1.218387123
449,Italy,ITA,1980,0.196039083,24.7572489,7.027463266,0.996470158
450,Jamaica,JAM,1980,10.99291448,12.51966018,0.934109009,0.264812081
451,Jordan,JOR,1980,0.788621222,43.78281208,1.529224349,0.506218052
452,Kenya,KEN,1980,4.142263059,17.27965397,1.237514541,8.067057219
453,"Korea, Rep.",KOR,1980,0.449245393,25.10306301,11.25589595,1.373025235
454,Kuwait,KWT,1980,68.93726797,69.37858001,0.970447773,0.099578774
455,Latin America & Caribbean (excluding high income),LAC,1980,6.185324148,20.84804762,2.417494923,3.908492788
456,Latin America & Caribbean,LCN,1980,8.542168341,20.56251881,2.392591179,4.265365761
457,Sri Lanka,LKA,1980,0.836147126,25.73613733,1.063575759,18.13284316
458,Morocco,MAR,1980,1.968251345,24.81854643,6.463049689,2.62230605
459,Madagascar,MDG,1980,2.311318559,37.70858511,2.672862881,4.261400845
460,Mexico,MEX,1980,9.815636471,26.10777757,2.982029075,2.326097034
461,Mali,MLI,1980,4.368167091,-6.986549675,0.329176289,68.57697887
462,Malta,MLT,1980,0.0,31.11483637,2.090907781,0.584597344
463,Malaysia,MYS,1980,37.28663711,29.31830114,1.865175438,31.00132301
464,North America,NAC,1980,5.889298906,22.20308336,2.483482333,6.400297344
465,Netherlands,NLD,1980,1.856436964,24.76812665,2.628364389,3.375962496
466,Norway,NOR,1980,7.151621057,30.5441229,2.630876687,2.61605453
467,Nepal,NPL,1980,4.442852297,17.29647841,0.592198881,48.01593257
468,OECD members,OED,1980,2.931661572,22.41685165,4.038418956,3.660829004
469,Oman,OMN,1980,56.79037776,38.65254343,1.472011671,0.00362967
470,Pakistan,PAK,1980,1.157348605,16.42223403,3.358637681,20.47242953
471,Panama,PAN,1980,0.509247882,22.76337955,0.575603334,0.246152489
472,Peru,PER,1980,15.59500299,29.46074957,2.826686866,3.735341957
473,Portugal,PRT,1980,0.51426896,27.37649157,6.654958691,9.258131824
474,Post-demographic dividend,PST,1980,2.733231099,22.33132593,4.259045541,3.604040531
475,South Asia,SAS,1980,2.549507664,14.61737715,2.189998948,7.86003542
476,Saudi Arabia,SAU,1980,71.51614476,50.41309415,1.32513197,0.01015787
477,Sudan,SDN,1980,0.001394019,4.559400909,1.072737456,50.74075098
478,Senegal,SEN,1980,2.749313085,3.484703602,0.947166114,3.062670365
479,Singapore,SGP,1980,0.002579267,33.82790762,5.748154071,10.27993161
480,Solomon Islands,SLB,1980,7.212294429,-125.5921053,0.098408399,27.05928789
481,El Salvador,SLV,1980,1.230330295,13.30736811,1.879301886,12.47044983
482,Sweden,SWE,1980,0.636665783,21.79060557,2.154232739,9.634122151
483,Seychelles,SYC,1980,0.0,32.37092883,1.569932024,2.66484668
484,Togo,TGO,1980,9.920109646,27.22946669,1.360969625,2.458446303
485,Thailand,THA,1980,2.27088851,22.09462267,3.457823771,11.23719253
486,Latin America & the Caribbean (IDA & IBRD countries),TLA,1980,8.940203351,20.57196905,2.398653625,4.269446524
487,South Asia (IDA & IBRD),TSA,1980,2.549507664,14.61737715,2.189998948,7.86003542
488,Tunisia,TUN,1980,15.56145176,25.32912855,3.569544504,0.879182759
489,Turkey,TUR,1980,1.274670547,28.82590756,1.62595571,13.58798375
490,Uruguay,URY,1980,0.370143323,8.079943115,4.371580205,21.93733626
491,United States,USA,1980,5.592516425,22.19705478,2.542826307,5.127200691
492,"Venezuela, RB",VEN,1980,35.9685428,24.24927518,2.709070864,0.012102775
493,South Africa,ZAF,1980,14.575742,32.35863403,2.518535805,2.461761506
494,Africa Western and Central,AFW,1981,4.591735933,66.05333317,0.754137165,5.888681859
495,Argentina,ARG,1981,5.296066595,19.88025687,3.407462647,4.960417928
496,Bangladesh,BGD,1981,0.548224345,21.14318205,6.920660228,16.4363359
497,Bahrain,BHR,1981,14.75018907,54.49037504,1.149648253,0.413824139
498,"Bahamas, The",BHS,1981,0.187229092,13.18611286,0.080296226,0.023960862
499,Bolivia,BOL,1981,5.301383507,10.42891538,1.419130831,2.239691178
500,Brazil,BRA,1981,2.398364381,19.03980402,1.11600913,3.584772948
501,Canada,CAN,1981,5.771522732,22.56787418,2.015714321,9.506829508
502,Chile,CHL,1981,5.630318548,7.887229121,1.614019641,9.295138492
503,Colombia,COL,1981,4.155531839,16.39144254,2.616727686,7.065019305
504,Costa Rica,CRI,1981,8.528559552,14.32390142,1.546983404,0.965854038
505,Cyprus,CYP,1981,0.089694471,22.52037804,1.801271389,0.90574296
506,Germany,DEU,1981,0.949397102,18.00557293,3.72450063,1.276248257
507,Denmark,DNK,1981,0.175887426,15.24984563,4.250638296,5.329890742
508,Dominican Republic,DOM,1981,1.973393474,10.09960903,1.654813456,0.169214311
509,Algeria,DZA,1981,24.36907006,36.886626,2.901040583,0.005627105
510,Early-demographic dividend,EAR,1981,15.51532825,23.90492305,2.433728199,4.600156312
511,Europe & Central Asia,ECS,1981,0.919781152,21.11281105,3.616700244,2.665260116
512,Ecuador,ECU,1981,8.113932279,21.76924356,1.225947919,1.438917339
513,"Egypt, Arab Rep.",EGY,1981,28.98469691,22.1202478,5.088614872,15.57226577
514,Euro area,EMU,1981,0.556260048,20.75716317,3.717606288,2.377820906
515,Spain,ESP,1981,0.389340639,18.48516447,3.933597584,1.870968577
516,European Union,EUU,1981,0.558881316,20.63890391,3.732976894,2.662683393
517,Finland,FIN,1981,1.057193519,29.3655975,2.771551278,16.12327017
518,Fiji,FJI,1981,1.248934143,22.49339557,0.257590635,1.383303384
519,France,FRA,1981,0.225393924,21.99501902,3.514181445,2.353601263
520,Gabon,GAB,1981,15.7431643,48.84230586,0.578808772,6.774243972
521,United Kingdom,GBR,1981,2.379573995,17.71996438,3.978917202,1.381407936
522,Ghana,GHA,1981,6.948541779,5.703357041,1.219504591,5.882175297
523,Guatemala,GTM,1981,1.580169433,10.58030983,1.489061068,14.49462258
524,Guyana,GUY,1981,23.06176128,-2.942407693,0.314402721,1.837155358
525,High income,HIC,1981,3.774773919,22.97321881,3.57271184,3.147175617
526,Honduras,HND,1981,2.991844491,5.667992917,0.653786375,6.338169657
527,IDA blend,IDB,1981,3.850599806,55.9518544,2.218825841,4.643908616
528,Indonesia,IDN,1981,18.45905187,20.19756789,3.19719692,8.217188373
529,India,IND,1981,3.899614598,15.80788026,2.521702284,4.119368054
530,Iceland,ISL,1981,0.0,25.40961292,2.85614444,1.3664315
531,Italy,ITA,1981,0.151583387,22.50748543,6.320861704,1.427697667
532,Jamaica,JAM,1981,10.89359562,11.41389128,1.526908522,0.253125711
533,Jordan,JOR,1981,1.114355635,42.86696462,1.398104481,0.276107845
534,Kenya,KEN,1981,3.86834519,19.67944805,1.628403339,6.70601524
535,"Korea, Rep.",KOR,1981,0.624635641,24.51807813,9.318052755,0.920578222
536,Kuwait,KWT,1981,47.31132045,71.29714131,0.836064894,0.122630052
537,Latin America & Caribbean (excluding high income),LAC,1981,4.923481973,20.38765202,1.981233386,3.684095166
538,Latin America & Caribbean,LCN,1981,6.546090912,19.73207238,1.973852023,4.026898287
539,Sri Lanka,LKA,1981,0.665314965,26.77387051,1.554481363,17.13598278
540,Lower middle income,LMC,1981,8.612038306,24.95666117,2.883053527,6.078079124
541,Morocco,MAR,1981,2.812987424,22.5752369,5.149686296,2.336476708
542,Madagascar,MDG,1981,2.213188895,29.48404923,2.67434627,4.642495461
543,Mexico,MEX,1981,7.398608864,25.35164063,2.350029675,1.799758356
544,Malta,MLT,1981,0.0,35.11926013,2.038453771,0.47667252
545,Malaysia,MYS,1981,26.29189292,25.24430324,1.667228691,27.39038545
546,North America,NAC,1981,4.25919827,23.28749983,2.339561172,5.410629577
547,Niger,NER,1981,3.541798237,10.05699628,1.317125738,0.800348048
548,Nigeria,NGA,1981,3.855164902,87.09597645,0.521181869,0.116690176
549,Netherlands,NLD,1981,1.323154723,24.87908089,2.377405837,3.284086796
550,Norway,NOR,1981,5.286790659,31.16941275,2.41640295,2.539508099
551,Nepal,NPL,1981,2.608043944,16.89507043,0.618826582,35.76433469
552,OECD members,OED,1981,2.44042646,22.30756018,3.608293528,3.301699205
553,Oman,OMN,1981,47.80148047,42.00135435,1.152766342,0.012166441
554,Pakistan,PAK,1981,0.791472572,17.46949538,4.361497769,13.58325204
555,Panama,PAN,1981,0.409213696,18.85084151,0.604905989,0.250804521
556,Philippines,PHL,1981,2.674783843,30.4943387,2.18565729,4.751674436
557,Papua New Guinea,PNG,1981,20.12960547,11.44852931,0.310643166,7.177654278
558,Portugal,PRT,1981,0.368295346,23.07261629,5.943138896,9.2327101
559,Pacific island small states,PSS,1981,1.616346546,-6.544960852,0.744337081,9.350121469
560,Post-demographic dividend,PST,1981,2.261710169,22.24116013,3.745833295,3.207702721
561,South Asia,SAS,1981,3.194052926,16.68881606,2.986686411,6.420809499
562,Saudi Arabia,SAU,1981,55.91833327,45.87320228,1.08343054,0.009601644
563,Sudan,SDN,1981,0.000609522,4.97747355,2.101824329,35.54301099
564,Senegal,SEN,1981,3.056314841,7.452038869,0.706668501,2.111206135
565,Singapore,SGP,1981,0.001126387,35.85741133,4.089807805,7.374270702
566,Solomon Islands,SLB,1981,5.756349821,-124.3786982,0.135143777,28.88265462
567,El Salvador,SLV,1981,1.166998395,6.181781323,2.309782484,11.75538435
568,Sweden,SWE,1981,0.578738175,20.1337052,2.383989917,9.089142043
569,Seychelles,SYC,1981,0.0,22.64548297,1.342287213,1.958536058
570,Togo,TGO,1981,11.01593336,19.80004827,1.64591815,6.427940142
571,Thailand,THA,1981,1.297885289,20.85236697,4.005352552,8.980067418
572,Latin America & the Caribbean (IDA & IBRD countries),TLA,1981,6.823622917,19.74496471,1.979809371,4.031465113
573,Tonga,TON,1981,0.024815563,17.94606648,4.441256377,5.063654144
574,South Asia (IDA & IBRD),TSA,1981,3.194052926,16.68881606,2.986686411,6.420809499
575,Tunisia,TUN,1981,15.48867963,24.95911473,3.134808703,0.72502372
576,Turkey,TUR,1981,1.349488333,32.51994054,1.81469933,9.978903216
577,Uruguay,URY,1981,0.338559734,16.98183199,3.144811868,21.19439345
578,United States,USA,1981,4.115780005,23.35467492,2.40034409,4.292749079
579,"Venezuela, RB",VEN,1981,26.09998625,19.97226586,2.368598694,0.01190795
580,South Africa,ZAF,1981,11.99143504,27.89647728,2.185736365,2.841851155
581,Argentina,ARG,1982,3.167532805,18.35859879,4.763150816,4.482453602
582,Benin,BEN,1982,10.43745085,13.22154751,0.643460593,12.40598066
583,Bangladesh,BGD,1982,0.868391022,23.52848225,5.347740854,15.6002802
584,Bahrain,BHR,1982,10.27937664,50.1459148,1.043074353,0.657034683
585,"Bahamas, The",BHS,1982,0.185349293,19.73008934,0.151167464,0.076232796
586,Bolivia,BOL,1982,4.19051808,8.814127617,1.353966978,1.87250276
587,Brazil,BRA,1982,2.617350266,15.87780747,0.925132415,3.199274454
588,Canada,CAN,1982,3.320295214,19.97246332,1.872628368,8.678994746
589,Chile,CHL,1982,6.702547107,1.895282404,1.348427309,9.254245321
590,Cameroon,CMR,1982,6.013212753,23.34697991,0.502368671,10.84575184
591,Colombia,COL,1982,2.997710609,14.15859889,2.691038373,4.648685296
592,Costa Rica,CRI,1982,11.99470389,13.48722285,1.876918419,1.269603984
593,Cyprus,CYP,1982,0.081178169,21.99851845,1.292678612,0.87728006
594,Germany,DEU,1982,0.96441458,18.31691178,3.614422847,1.145470016
595,Denmark,DNK,1982,0.241997629,15.25958739,4.119716475,5.635772975
596,Dominican Republic,DOM,1982,0.925069503,6.779342472,1.955854068,0.265584662
597,Algeria,DZA,1982,18.65595498,35.53709138,3.031983537,0.001489391
598,Early-demographic dividend,EAR,1982,11.24373784,22.07027836,2.484626646,3.97803275
599,Europe & Central Asia,ECS,1982,0.727149102,20.72831159,3.437099502,2.438412655
600,Ecuador,ECU,1982,6.007831459,13.74520169,2.67654841,1.00347552
601,"Egypt, Arab Rep.",EGY,1982,21.15850714,22.05692867,4.620042316,14.2082712
602,Euro area,EMU,1982,0.488901633,20.4160867,3.559368759,2.177355077
603,Spain,ESP,1982,0.42689191,18.55962956,3.702299428,1.715947447
604,European Union,EUU,1982,0.501837147,20.26460439,3.545153776,2.46638281
605,Finland,FIN,1982,0.86351752,28.04104916,3.259289061,12.79556629
606,Fiji,FJI,1982,1.56835596,19.22074807,0.306324707,1.377834526
607,France,FRA,1982,0.209685064,20.7957829,3.186640254,2.311428541
608,Gabon,GAB,1982,8.70135447,46.65152662,0.37771328,6.2192061
609,United Kingdom,GBR,1982,1.721381638,17.55890291,3.760811881,1.346461211
610,Ghana,GHA,1982,8.51883737,5.554915501,0.861337147,2.453431883
611,Guatemala,GTM,1982,2.738790252,9.660428232,1.403564889,12.07234302
612,High income,HIC,1982,2.347010383,21.6469213,3.38525826,2.92509778
613,Honduras,HND,1982,5.626690447,2.731056049,0.699232469,8.346114546
614,Indonesia,IDN,1982,10.18007488,15.53132058,2.569323746,5.763301286
615,Iceland,ISL,1982,0.0,22.86380622,2.696590355,1.599284843
616,Italy,ITA,1982,0.085568313,22.19427072,6.149095782,0.974620632
617,Jamaica,JAM,1982,8.522154767,10.27749493,1.793959622,0.373443212
618,Jordan,JOR,1982,0.649846899,29.76477048,1.355062307,0.253095754
619,Kenya,KEN,1982,5.759296203,16.16404628,1.615620152,6.734772627
620,"Korea, Rep.",KOR,1982,0.629692925,26.42050944,9.05746043,0.826110616
621,Kuwait,KWT,1982,31.9041456,48.21268337,0.9309563,0.211376299
622,Latin America & Caribbean (excluding high income),LAC,1982,4.499046746,18.78682956,2.37922581,3.125907518
623,Latin America & Caribbean,LCN,1982,5.315283707,17.62384321,2.306361169,3.536505626
624,Sri Lanka,LKA,1982,0.930364692,28.28235105,1.497309687,13.89842117
625,Morocco,MAR,1982,2.64928942,23.48669844,5.31915406,1.802519206
626,Madagascar,MDG,1982,2.895093782,21.38799078,2.348141591,4.474321694
627,Mexico,MEX,1982,8.254496685,26.09786835,3.035705042,1.228622899
628,Mali,MLI,1982,6.737405902,-8.822348083,0.529867384,57.29595077
