,Country Name,Country Code,year,agriculturalLand,agriculturalMachinery
505,Low income,LIC,1963,36.63385749,3.70918248
506,Liechtenstein,LIE,1963,56.25,1132.5
507,Sri Lanka,LKA,1963,32.84962526,83.58585859
508,Lower middle income,LMC,1963,37.71786402,5.911909748
509,Low & middle income,LMY,1963,35.22357971,14.45553566
510,Lesotho,LSO,1963,84.84848485,4.815864023
511,Morocco,MAR,1963,53.43460142,12.33082707
512,Madagascar,MDG,1963,60.52034254,6.649616368
513,Middle East & North Africa,MEA,1963,25.76207414,19.97876815
514,Mexico,MEX,1963,50.46889066,33.22949117
515,Middle income,MIC,1963,34.92173104,15.78663136
516,Mali,MLI,1963,25.98611692,0.910194175
517,Malta,MLT,1963,50.0,72.0
518,Myanmar,MMR,1963,16.07705726,1.814516129
519,Middle East & North Africa (excluding high income),MNA,1963,23.25618523,18.58761897
520,Mongolia,MNG,1963,90.55524087,53.49794239
521,Mozambique,MOZ,1963,59.34789796,9.979633401
522,Mauritania,MRT,1963,38.34578442,0.674157303
523,Mauritius,MUS,1963,49.26108374,30.76923077
524,Malawi,MWI,1963,35.53245651,1.448275862
525,Malaysia,MYS,1963,9.970689393,24.97284203
526,North America,NAC,1963,27.81634843,245.48713
527,New Caledonia,NCL,1963,14.27789934,514.2857143
528,Niger,NER,1963,24.86776664,0.006087486
529,Nigeria,NGA,1963,61.50500126,0.226270708
530,Nicaragua,NIC,1963,28.81834801,1.747572816
531,Netherlands,NLD,1963,67.8021327,821.9178082
532,Norway,NOR,1963,2.814556844,737.0892019
533,Nepal,NPL,1963,24.91608392,1.101321586
534,New Zealand,NZL,1963,60.35851278,289.5376884
535,OECD members,OED,1963,39.66716545,246.7197933
536,Oman,OMN,1963,3.344103393,2.0
537,Other small states,OSS,1963,40.81135669,69.47534103
538,Pakistan,PAK,1963,46.54420922,2.115196876
539,Panama,PAN,1963,22.11460856,18.26484018
540,Peru,PER,1963,13.6171875,35.0
541,Philippines,PHL,1963,26.39307986,10.75308642
542,Papua New Guinea,PNG,1963,1.093053041,153.0666667
543,Poland,POL,1963,65.89833165,61.03158965
544,Pre-demographic dividend,PRE,1963,35.60388202,3.707500794
545,Puerto Rico,PRI,1963,68.20744081,140.5660377
546,"Korea, Dem. People's Rep.",PRK,1963,19.76580018,55.81395349
547,Portugal,PRT,1963,42.48087432,51.58463385
548,Paraguay,PRY,1963,26.7807702,56.24142661
549,West Bank and Gaza,PSE,1963,60.79734219,6.2
550,Post-demographic dividend,PST,1963,39.1165738,283.7549777
551,French Polynesia,PYF,1963,12.02185792,300.0
552,Qatar,QAT,1963,4.392764858,90.0
553,Romania,ROU,1963,63.92289659,66.32599208
554,Rwanda,RWA,1963,54.11430888,0.565656566
555,South Asia,SAS,1963,55.50716939,2.62450341
556,Saudi Arabia,SAU,1963,40.10438714,1.669491525
557,Senegal,SEN,1963,45.43188075,0.59347181
558,Solomon Islands,SLB,1963,1.964987496,4.0
559,Sierra Leone,SLE,1963,36.35356054,3.01369863
560,El Salvador,SLV,1963,60.33573141,34.83606557
561,Somalia,SOM,1963,70.00191284,8.324084351
562,Sub-Saharan Africa (excluding high income),SSA,1963,39.47959373,14.60830951
563,Sub-Saharan Africa,SSF,1963,39.47897418,14.60867277
564,Small states,SST,1963,34.1503288,84.16332483
565,Sao Tome and Principe,STP,1963,36.45833333,200.0
566,Suriname,SUR,1963,0.262820513,206.8965517
567,Sweden,SWE,1963,9.701710776,505.7151534
568,Eswatini,SWZ,1963,85.69767442,54.26356589
569,Seychelles,SYC,1963,10.86956522,60.0
570,Syrian Arab Republic,SYR,1963,81.84242029,10.63174603
571,Chad,TCD,1963,38.01587302,0.096651709
572,East Asia & Pacific (IDA & IBRD countries),TEA,1963,36.27702094,5.93354629
573,Togo,TGO,1963,56.4441993,0.194444444
574,Thailand,THA,1963,24.38881168,4.62962963
575,Latin America & the Caribbean (IDA & IBRD countries),TLA,1963,28.59475027,47.66914419
576,Timor-Leste,TLS,1963,15.46738399,1.142857143
577,Middle East & North Africa (IDA & IBRD countries),TMN,1963,23.2300219,18.61352798
578,Tonga,TON,1963,40.27777778,67.85714286
579,South Asia (IDA & IBRD),TSA,1963,55.50716939,2.62450341
580,Sub-Saharan Africa (IDA & IBRD countries),TSS,1963,39.47897418,14.60867277
581,Trinidad and Tobago,TTO,1963,19.10331384,315.7894737
582,Tunisia,TUN,1963,55.39392379,37.4
583,Turkey,TUR,1963,48.55579954,20.9391086
584,Tanzania,TZA,1963,30.4809212,27.29508197
585,Uganda,UGA,1963,46.33401732,1.651881309
586,Uruguay,URY,1963,92.22374586,111.0350727
587,United States,USA,1963,48.1979395,264.7933442
588,St. Vincent and the Grenadines,VCT,1963,28.20512821,56.66666667
589,"Venezuela, RB",VEN,1963,21.96247378,41.50878402
590,British Virgin Islands,VGB,1963,40.0,10.0
591,Virgin Islands (U.S.),VIR,1963,40.0,96.66666667
592,Vietnam,VNM,1963,19.36157793,22.7027027
593,Vanuatu,VUT,1963,8.613617719,3.0
594,World,WLD,1963,36.14665098,105.6439673
595,Samoa,WSM,1963,20.14134276,7.272727273
596,"Yemen, Rep.",YEM,1963,44.24493816,3.968871595
597,South Africa,ZAF,1963,81.60565168,107.4380165
598,Zambia,ZMB,1963,26.10204603,7.763975155
599,Zimbabwe,ZWE,1963,28.83546594,65.49118388
600,Africa Eastern and Southern,AFE,1964,43.65103151,30.53413702
601,Afghanistan,AFG,1964,58.01090586,0.256410256
602,Africa Western and Central,AFW,1964,33.94222679,0.809659944
603,Angola,AGO,1964,45.92123205,10.24363636
604,Albania,ALB,1964,44.89051095,94.80812641
605,Arab World,ARB,1964,27.84792529,23.57867806
606,United Arab Emirates,ARE,1964,2.928752464,256.0
607,Argentina,ARG,1964,48.70738008,75.0
608,American Samoa,ASM,1964,15.0,50.0
609,Antigua and Barbuda,ATG,1964,20.45454545,300.0
610,Australia,AUS,1964,62.72910581,181.3334588
611,Austria,AUT,1964,42.09857108,1073.651177
612,Burundi,BDI,1964,62.5,0.02688172
613,Belgium,BEL,1964,53.65630713,617.4348697
614,Benin,BEN,1964,13.32032636,0.673469388
615,Burkina Faso,BFA,1964,29.85745614,0.158213122
616,Bangladesh,BGD,1964,73.13513098,1.041666667
617,Bulgaria,BGR,1964,52.17391304,93.03110048
618,"Bahamas, The",BHS,1964,0.999000999,54.28571429
619,Belize,BLZ,1964,3.507233669,108.6486486
620,Bermuda,BMU,1964,7.407407407,1000.0
621,Bolivia,BOL,1964,27.58054094,11.93139448
622,Brazil,BRA,1964,20.10973733,40.84708122
623,Barbados,BRB,1964,44.18604651,199.375
624,Brunei Darussalam,BRN,1964,4.554079696,12.5
625,Botswana,BWA,1964,45.87722549,22.55639098
626,Central African Republic,CAF,1964,7.656746605,0.134502924
627,Canada,CAN,1964,7.044042835,153.6764667
628,Switzerland,CHE,1964,43.270593,1560.708702
629,Chile,CHL,1964,18.69186531,91.08108108
630,China,CHN,1964,37.3174743,6.454408257
631,Cote d'Ivoire,CIV,1964,50.25157233,2.738095238
632,Cameroon,CMR,1964,16.24674748,0.060194175
633,"Congo, Dem. Rep.",COD,1964,11.08489006,1.253918495
634,"Congo, Rep.",COG,1964,30.87262079,4.749034749
635,Colombia,COL,1964,37.85038306,56.69014085
636,Cabo Verde,CPV,1964,16.12903226,0.789473684
637,Costa Rica,CRI,1964,29.08343126,157.8947368
638,Caribbean small states,CSS,1964,5.538537549,142.5070822
639,Cuba,CUB,1964,44.27374302,113.507378
640,Cyprus,CYP,1964,43.61471861,141.6099071
641,Germany,DEU,1964,55.73282159,1007.000247
642,Djibouti,DJI,1964,56.12597066,40.0
643,Dominica,DMA,1964,22.66666667,45.0
644,Denmark,DNK,1964,72.40972386,573.5289802
645,Dominican Republic,DOM,1964,46.26371352,24.4
646,Algeria,DZA,1964,18.54274606,45.66210046
647,East Asia & Pacific (excluding high income),EAP,1964,36.37480974,7.142399907
648,Early-demographic dividend,EAR,1964,35.91719099,15.86242669
649,East Asia & Pacific,EAS,1964,44.56182733,28.00598757
650,Ecuador,ECU,1964,17.04955931,9.941520468
651,"Egypt, Arab Rep.",EGY,1964,2.517454418,57.80346821
652,Euro area,EMU,1964,55.69821536,441.1347025
653,Spain,ESP,1964,65.53483533,81.74634085
654,Ethiopia,ETH,1964,52.9791099,0.42988565
655,European Union,EUU,1964,52.49252309,336.4315168
656,Fragile and conflict affected situations,FCS,1964,30.05628138,4.872435197
657,Finland,FIN,1964,9.276732657,448.0366106
658,Fiji,FJI,1964,12.47947455,116.2790698
659,France,FRA,1964,62.2920342,499.3804382
660,United Kingdom,GBR,1964,81.44091266,655.7111776
661,Ghana,GHA,1964,51.41953063,13.14117647
662,Guinea,GIN,1964,59.29920234,2.823393835
663,"Gambia, The",GMB,1964,52.07509881,3.467741935
664,Guinea-Bissau,GNB,1964,48.29302987,0.510638298
665,Greece,GRC,1964,69.75174554,111.6294568
666,Grenada,GRD,1964,64.70588235,28.0
667,Guatemala,GTM,1964,25.02799552,21.81818182
668,Guam,GUM,1964,31.48148148,230.0
669,Guyana,GUY,1964,6.908647247,93.42857143
670,High income,HIC,1964,38.38014104,283.2014259
671,"Hong Kong SAR, China",HKG,1964,12.74509804,1.666666667
672,Honduras,HND,1964,26.81204755,2.589489718
673,Heavily indebted poor countries (HIPC),HPC,1964,34.17001751,3.953254392
674,Haiti,HTI,1964,60.77648766,1.055555556
675,Hungary,HUN,1964,77.51860491,115.041243
676,IBRD only,IBD,1964,35.23346456,22.02883289
677,IDA & IBRD total,IBT,1964,35.29915635,17.16107817
678,IDA total,IDA,1964,35.45194513,4.086752145
679,IDA blend,IDB,1964,37.80456494,4.191709872
680,Indonesia,IDN,1964,21.2798843,0.027777778
681,IDA only,IDX,1964,34.92689291,4.022968596
682,India,IND,1964,59.43515214,2.789541754
683,Ireland,IRL,1964,82.24706053,359.7640891
684,"Iran, Islamic Rep.",IRN,1964,36.47560107,8.660892738
685,Iraq,IRQ,1964,20.2688799,11.36842105
686,Iceland,ISL,1964,21.14713217,611.6666667
687,Israel,ISR,1964,24.26062847,316.4596273
688,Italy,ITA,1964,69.57260889,299.3387839
689,Jamaica,JAM,1964,49.21514312,180.7228916
690,Jordan,JOR,1964,12.36400725,56.8
691,Japan,JPN,1964,19.17098446,44.92947559
692,Kenya,KEN,1964,44.30368626,16.52285714
693,Cambodia,KHM,1964,20.3659642,3.186206897
694,Kiribati,KIR,1964,53.08641975,30.0
695,St. Kitts and Nevis,KNA,1964,57.14285714,172.0
696,"Korea, Rep.",KOR,1964,22.71407837,0.143472023
697,Kuwait,KWT,1964,7.575757576,20.0
698,Latin America & Caribbean (excluding high income),LAC,1964,28.98475969,47.82942462
699,Lao PDR,LAO,1964,6.282495667,0.578125
700,Lebanon,LBN,1964,56.69599218,90.52631579
701,Libya,LBY,1964,6.702319925,17.49271137
702,St. Lucia,LCA,1964,29.50819672,66.0
703,Latin America & Caribbean,LCN,1964,28.8462098,51.78155424
704,Least developed countries: UN classification,LDC,1964,35.12576201,3.346096394
705,Low income,LIC,1964,36.68149548,3.966284944
706,Liechtenstein,LIE,1964,56.25,1137.5
707,Sri Lanka,LKA,1964,33.53532132,88.74683544
708,Lower middle income,LMC,1964,37.8411955,6.220399582
709,Low & middle income,LMY,1964,35.35844736,15.42152724
710,Lesotho,LSO,1964,84.914361,5.633802817
711,Morocco,MAR,1964,54.017117,12.53731343
712,Madagascar,MDG,1964,60.56333184,7.614213198
713,Middle East & North Africa,MEA,1964,25.76955658,21.38270711
714,Mexico,MEX,1964,50.43802567,35.4535975
715,Middle income,MIC,1964,35.07526888,16.84710167
716,Mali,MLI,1964,25.99021464,1.209921355
717,Malta,MLT,1964,46.875,76.42857143
718,Myanmar,MMR,1964,16.24996175,2.21550856
719,Middle East & North Africa (excluding high income),MNA,1964,23.26220098,19.83457866
720,Mongolia,MNG,1964,90.5539535,48.23529412
721,Mozambique,MOZ,1964,59.35807116,10.56910569
722,Mauritania,MRT,1964,38.34578442,0.751879699
723,Mauritius,MUS,1964,49.26108374,31.0989011
724,Malawi,MWI,1964,36.06279168,1.433333333
725,Malaysia,MYS,1964,10.1598539,27.12633474
726,North America,NAC,1964,27.70633775,248.6939542
727,New Caledonia,NCL,1964,14.33260394,542.8571429
728,Niger,NER,1964,24.86776664,0.007826768
729,Nigeria,NGA,1964,62.55264227,0.236612553
730,Nicaragua,NIC,1964,28.98454379,1.941747573
731,Netherlands,NLD,1964,67.18009479,917.8228388
732,Norway,NOR,1964,2.789915782,808.8117647
733,Nepal,NPL,1964,24.84615385,1.19047619
734,New Zealand,NZL,1964,60.44586229,300.0704698
735,OECD members,OED,1964,39.67890423,256.313309
736,Oman,OMN,1964,3.34733441,3.0
737,Other small states,OSS,1964,40.82547391,74.68308015
738,Pakistan,PAK,1964,47.16038813,2.243589744
739,Panama,PAN,1964,22.16841539,22.83105023
740,Peru,PER,1964,13.803125,33.07151716
741,Philippines,PHL,1964,27.33185811,10.80578512
742,Papua New Guinea,PNG,1964,1.11513492,169.4666667
743,Poland,POL,1964,65.72202814,68.01413923
744,Pre-demographic dividend,PRE,1964,35.71614893,3.820650438
745,Puerto Rico,PRI,1964,65.95264938,168.8481675
746,"Korea, Dem. People's Rep.",PRK,1964,19.76580018,58.13953488
747,Portugal,PRT,1964,42.54644809,56.45691383
748,Paraguay,PRY,1964,27.11301284,55.19053876
749,West Bank and Gaza,PSE,1964,60.63122924,7.4
750,Post-demographic dividend,PST,1964,39.13839056,294.4945053
751,French Polynesia,PYF,1964,12.02185792,350.0
752,Qatar,QAT,1964,4.392764858,110.0
753,Romania,ROU,1964,64.00104194,76.71313727
754,Rwanda,RWA,1964,54.51965951,0.66
755,South Asia,SAS,1964,55.75215703,2.852650408
756,Saudi Arabia,SAU,1964,40.11787746,2.975
757,Senegal,SEN,1964,45.43188075,0.692383778
758,Solomon Islands,SLB,1964,1.964987496,4.0
759,Sierra Leone,SLE,1964,36.42283181,3.108108108
760,El Salvador,SLV,1964,60.33573141,36.08247423
761,Somalia,SOM,1964,70.009883,8.609271523
762,Sub-Saharan Africa (excluding high income),SSA,1964,39.51688636,14.86716805
763,Sub-Saharan Africa,SSF,1964,39.516266,14.86760342
764,Small states,SST,1964,34.16256843,92.55822416
765,Sao Tome and Principe,STP,1964,36.45833333,300.0
766,Suriname,SUR,1964,0.294871795,228.125
767,Sweden,SWE,1964,9.609104645,522.2734255
768,Eswatini,SWZ,1964,85.87209302,55.3030303
769,Seychelles,SYC,1964,10.86956522,70.0
770,Syrian Arab Republic,SYR,1964,80.82489934,11.34789392
771,Chad,TCD,1964,38.01587302,0.096651709
772,East Asia & Pacific (IDA & IBRD countries),TEA,1964,36.50127268,6.445994204
773,Togo,TGO,1964,56.4441993,0.222222222
774,Thailand,THA,1964,24.83900644,4.545454545
775,Latin America & the Caribbean (IDA & IBRD countries),TLA,1964,28.76158248,50.29639419
776,Timor-Leste,TLS,1964,15.46738399,1.142857143
777,Middle East & North Africa (IDA & IBRD countries),TMN,1964,23.23615761,19.86044093
778,Tonga,TON,1964,40.27777778,67.85714286
779,South Asia (IDA & IBRD),TSA,1964,55.75215703,2.852650408
780,Sub-Saharan Africa (IDA & IBRD countries),TSS,1964,39.516266,14.86760342
781,Trinidad and Tobago,TTO,1964,19.10331384,315.7894737
782,Tunisia,TUN,1964,55.79943357,39.08490566
783,Turkey,TUR,1964,48.45445214,21.56900604
784,Tanzania,TZA,1964,30.4809212,27.83333333
785,Uganda,UGA,1964,49.41194134,1.42668428
786,Uruguay,URY,1964,91.89806879,116.5716791
787,United States,USA,1964,47.93251636,268.7592012
788,St. Vincent and the Grenadines,VCT,1964,28.20512821,61.66666667
789,"Venezuela, RB",VEN,1964,22.04410181,48.77880977
790,British Virgin Islands,VGB,1964,40.0,10.0
791,Virgin Islands (U.S.),VIR,1964,45.71428571,98.33333333
792,Vietnam,VNM,1964,19.37693938,23.6036036
793,Vanuatu,VUT,1964,8.613617719,3.0
794,World,WLD,1964,36.23635594,109.4510499
795,Samoa,WSM,1964,20.14134276,8.181818182
796,"Yemen, Rep.",YEM,1964,44.26387863,5.405405405
797,South Africa,ZAF,1964,80.57934696,109.9193416
798,Zambia,ZMB,1964,26.17603142,6.1514802
799,Zimbabwe,ZWE,1964,29.05518935,65.35626536
800,Africa Eastern and Southern,AFE,1965,43.62225066,31.27719634
801,Afghanistan,AFG,1965,58.0139693,0.384615385
802,Africa Western and Central,AFW,1965,34.20830082,0.922076562
803,Angola,AGO,1965,45.9372744,10.83032491
804,Albania,ALB,1965,45.1459854,94.15217391
805,Arab World,ARB,1965,27.86697214,24.7173907
806,United Arab Emirates,ARE,1965,2.942833005,260.0
807,Argentina,ARG,1965,48.15306081,75.75387322
808,American Samoa,ASM,1965,15.0,60.0
809,Antigua and Barbuda,ATG,1965,25.0,250.0
810,Australia,AUS,1965,63.29604298,173.6295787
811,Austria,AUT,1965,41.94962461,1155.006024
812,Burundi,BDI,1965,63.23987539,0.026455026
813,Belgium,BEL,1965,53.56489945,657.4799197
814,Benin,BEN,1965,13.49769422,0.66
815,Burkina Faso,BFA,1965,29.89400585,0.162112089
816,Bangladesh,BGD,1965,74.0339556,1.082374388
817,Bulgaria,BGR,1965,52.36373497,100.887929
818,"Bahamas, The",BHS,1965,0.999000999,58.57142857
819,Belize,BLZ,1965,3.507233669,108.1081081
820,Bermuda,BMU,1965,7.407407407,1125.0
821,Bolivia,BOL,1965,27.61469584,12.36363636
822,Brazil,BRA,1965,20.55325706,44.2804428
823,Barbados,BRB,1965,44.18604651,218.75
824,Brunei Darussalam,BRN,1965,4.554079696,12.5
825,Botswana,BWA,1965,45.87899,30.0
826,Central African Republic,CAF,1965,7.672798485,0.145348837
827,Canada,CAN,1965,7.092784747,154.8153521
828,Switzerland,CHE,1965,43.047966,1645.72412
829,Chile,CHL,1965,18.92184869,90.72580645
830,China,CHN,1965,37.72098847,7.126920299
831,Cote d'Ivoire,CIV,1965,50.56603774,4.196428571
832,Cameroon,CMR,1965,16.37367519,0.063461538
833,"Congo, Dem. Rep.",COD,1965,11.09371209,1.336477987
834,"Congo, Rep.",COG,1965,30.87262079,7.876447876
835,Colombia,COL,1965,38.76340694,57.68258427
836,Cabo Verde,CPV,1965,16.12903226,0.789473684
837,Costa Rica,CRI,1965,30.45436741,161.4035088
838,Caribbean small states,CSS,1965,5.484189723,160.3617945
839,Cuba,CUB,1965,42.34636872,135.8024691
840,Cyprus,CYP,1965,43.50649351,146.5217391
841,Germany,DEU,1965,55.95050554,1060.126718
842,Djibouti,DJI,1965,56.12597066,40.0
843,Dominica,DMA,1965,24.0,52.5
844,Denmark,DNK,1965,71.58366769,600.571853
845,Dominican Republic,DOM,1965,46.57420824,24.34210526
846,Algeria,DZA,1965,18.54400564,45.6230856
847,East Asia & Pacific (excluding high income),EAP,1965,36.63496034,7.699618854
848,Early-demographic dividend,EAR,1965,35.89921568,16.49162959
849,East Asia & Pacific,EAS,1965,44.90999648,30.56924656
850,Ecuador,ECU,1965,17.08568126,11.66180758
851,"Egypt, Arab Rep.",EGY,1965,2.68421317,56.15801704
852,Euro area,EMU,1965,55.51877753,472.3398925
853,Spain,ESP,1965,65.41678338,92.62432669
854,Ethiopia,ETH,1965,53.2924614,0.66694456
855,European Union,EUU,1965,52.29796189,361.080636
856,Fragile and conflict affected situations,FCS,1965,30.19650369,5.253398381
857,Finland,FIN,1965,9.328933977,466.4583716
858,Fiji,FJI,1965,12.20580186,148.1481481
859,France,FRA,1965,62.0947977,530.1244946
860,United Kingdom,GBR,1965,80.95316827,647.2271427
861,Ghana,GHA,1965,51.41953063,12.49411765
862,Guinea,GIN,1965,59.20559987,3.422273782
863,"Gambia, The",GMB,1965,52.17391304,3.44
864,Guinea-Bissau,GNB,1965,48.29302987,0.510638298
865,Greece,GRC,1965,67.32350659,131.4543631
866,Grenada,GRD,1965,64.70588235,34.0
867,Guatemala,GTM,1965,25.1399776,23.18181818
868,Guam,GUM,1965,31.48148148,445.0
869,Guyana,GUY,1965,6.908647247,93.71428571
870,High income,HIC,1965,38.4044489,292.196459
871,"Hong Kong SAR, China",HKG,1965,12.74509804,1.666666667
872,Honduras,HND,1965,26.85673429,2.996965099
873,Heavily indebted poor countries (HIPC),HPC,1965,34.23112757,4.12372038
874,Haiti,HTI,1965,60.95791001,1.111111111
875,Hungary,HUN,1965,77.23839147,121.449608
876,IBRD only,IBD,1965,35.38983268,23.62506215
877,IDA & IBRD total,IBT,1965,35.45930839,18.29444496
878,IDA total,IDA,1965,35.62089798,4.220651234
879,IDA blend,IDB,1965,38.59185795,4.174887768
880,Indonesia,IDN,1965,21.25228393,0.055555556
881,IDA only,IDX,1965,34.95784603,4.249475278
882,India,IND,1965,59.59154982,3.033827173
883,Ireland,IRL,1965,82.18899695,403.2640751
884,"Iran, Islamic Rep.",IRN,1965,36.51243891,9.65379494
885,Iraq,IRQ,1965,20.39463155,13.54166667
886,Iceland,ISL,1965,21.14713217,661.6666667
887,Israel,ISR,1965,23.75231054,335.5769231
888,Italy,ITA,1965,69.49780694,335.3106036
889,Jamaica,JAM,1965,46.81440443,262.6666667
890,Jordan,JOR,1965,12.37533998,67.82608696
891,Japan,JPN,1965,19.10008181,109.5290252
892,Kenya,KEN,1965,44.31247145,16.36857143
893,Cambodia,KHM,1965,20.54724677,2.931034483
894,Kiribati,KIR,1965,53.08641975,50.0
895,St. Kitts and Nevis,KNA,1965,57.14285714,176.0
896,"Korea, Rep.",KOR,1965,23.61600663,0.161812298
897,Kuwait,KWT,1965,7.575757576,30.0
898,Latin America & Caribbean (excluding high income),LAC,1965,29.16581474,50.29471799
899,Lao PDR,LAO,1965,6.282495667,0.859375
900,Lebanon,LBN,1965,58.26001955,92.23300971
901,Libya,LBY,1965,6.817122657,18.07580175
902,St. Lucia,LCA,1965,29.50819672,70.0
903,Latin America & Caribbean,LCN,1965,29.01854996,54.25243951
904,Least developed countries: UN classification,LDC,1965,35.18096324,3.550906738
905,Low income,LIC,1965,36.69000226,4.256645304
906,Liechtenstein,LIE,1965,56.25,1142.5
907,Sri Lanka,LKA,1965,34.38048158,91.96721311
908,Lower middle income,LMC,1965,38.03079189,6.478999308
909,Low & middle income,LMY,1965,35.52068288,16.24031315
910,Lesotho,LSO,1965,84.914361,6.478873239
911,Morocco,MAR,1965,54.71165479,12.66323529
912,Madagascar,MDG,1965,60.60632115,8.564231738
913,Middle East & North Africa,MEA,1965,25.79244932,22.56756217
914,Mexico,MEX,1965,50.40201651,37.69633508
915,Middle income,MIC,1965,35.27040771,17.72930673
916,Mali,MLI,1965,25.99431236,1.507840772
917,Malta,MLT,1965,43.75,66.15384615
918,Myanmar,MMR,1965,16.193347,2.911379658
919,Middle East & North Africa (excluding high income),MNA,1965,23.29077578,21.00927261
920,Mongolia,MNG,1965,90.55524087,49.59630911
921,Mozambique,MOZ,1965,59.37078766,11.13360324
