,Country Name,Country Code,year,arableLand,landUnderCerealProduction
511,New Zealand,NZL,1963,1.179003081,140382.0
512,OECD members,OED,1963,0.490956219,176376742.0
513,Oman,OMN,1963,0.033698513,2700.0
514,Other small states,OSS,1963,0.373518952,957682.0
515,Pakistan,PAK,1963,0.635084091,8212602.0
516,Panama,PAN,1963,0.353541428,197400.0
517,Peru,PER,1963,0.198873742,724960.0
518,Philippines,PHL,1963,0.167513252,4985020.0
519,Papua New Guinea,PNG,1963,0.031434112,737.0
520,Poland,POL,1963,0.512275332,8838100.0
521,Pre-demographic dividend,PRE,1963,0.578390437,37553674.0
522,Puerto Rico,PRI,1963,0.08464662,9519.0
523,"Korea, Dem. People's Rep.",PRK,1963,0.178194497,1476000.0
524,Portugal,PRT,1963,0.276733307,2009667.0
525,Paraguay,PRY,1963,0.353825097,116100.0
526,Post-demographic dividend,PST,1963,0.481122082,146027399.0
527,Romania,ROU,1963,0.524155688,6708715.0
528,Rwanda,RWA,1963,0.159398883,96643.0
529,South Asia,SAS,1963,0.33950135,116761242.0
530,Saudi Arabia,SAU,1963,0.261261939,287289.0
531,Senegal,SEN,1963,0.871137683,1082000.0
532,Solomon Islands,SLB,1963,0.077616852,125.0
533,Sierra Leone,SLE,1963,0.150399858,298877.0
534,El Salvador,SLV,1963,0.161630936,277880.0
535,Somalia,SOM,1963,0.306830155,520000.0
536,Sub-Saharan Africa (excluding high income),SSA,1963,0.545425975,47377971.0
537,Sub-Saharan Africa,SSF,1963,0.545323878,47377971.0
538,Small states,SST,1963,0.286865953,1101366.0
539,Sao Tome and Principe,STP,1963,0.015567352,270.0
540,Suriname,SUR,1963,0.092965106,27948.0
541,Sweden,SWE,1963,0.433042867,1378086.0
542,Eswatini,SWZ,1963,0.361062363,84012.0
543,Syrian Arab Republic,SYR,1963,1.251331029,2478681.0
544,Chad,TCD,1963,0.909982988,1252300.0
545,East Asia & Pacific (IDA & IBRD countries),TEA,1963,0.171482102,126341575.0
546,Togo,TGO,1963,1.10310475,427890.0
547,Thailand,THA,1963,0.360397963,6897698.0
548,Latin America & the Caribbean (IDA & IBRD countries),TLA,1963,0.390286261,40327833.0
549,Timor-Leste,TLS,1963,0.139817678,27100.0
550,Middle East & North Africa (IDA & IBRD countries),TMN,1963,0.452995763,21966587.0
551,South Asia (IDA & IBRD),TSA,1963,0.33950135,116761242.0
552,Sub-Saharan Africa (IDA & IBRD countries),TSS,1963,0.545323878,47377971.0
553,Trinidad and Tobago,TTO,1963,0.063905071,5475.0
554,Tunisia,TUN,1963,0.7077506,1592000.0
555,Turkey,TUR,1963,0.809139788,13016700.0
556,Tanzania,TZA,1963,0.556153446,1437150.0
557,Uganda,UGA,1963,0.438107675,984982.0
558,Upper middle income,UMC,1963,0.246600465,167166504.0
559,Uruguay,URY,1963,0.887244438,751016.0
560,United States,USA,1963,0.948911975,62420208.0
561,St. Vincent and the Grenadines,VCT,1963,0.071258907,100.0
562,"Venezuela, RB",VEN,1963,0.320680218,502522.0
563,Vietnam,VNM,1963,0.155369864,4769270.0
564,Vanuatu,VUT,1963,0.14297152,700.0
565,World,WLD,1963,0.350899775,530955289.0
566,"Yemen, Rep.",YEM,1963,0.231249574,1267863.0
567,South Africa,ZAF,1963,0.656782114,6612300.0
568,Zambia,ZMB,1963,0.766644078,957356.0
569,Zimbabwe,ZWE,1963,0.475025163,1253451.0
570,Africa Eastern and Southern,AFE,1964,0.458305789,23867246.0
571,Afghanistan,AFG,1964,0.800429194,3446500.0
572,Africa Western and Central,AFW,1964,0.641789833,23682246.0
573,Angola,AGO,1964,0.479512188,644000.0
574,Albania,ALB,1964,0.244193514,342158.0
575,Arab World,ARB,1964,0.376714205,17974143.0
576,Argentina,ARG,1964,0.916404357,12281330.0
577,Australia,AUS,1964,1.459304639,9822032.0
578,Austria,AUT,1964,0.229380627,896099.0
579,Burundi,BDI,1964,0.245845411,149900.0
580,Belgium,BEL,1964,0.106417997,499021.0
581,Benin,BEN,1964,0.378969366,556454.0
582,Burkina Faso,BFA,1964,0.421464197,1934100.0
583,Bangladesh,BGD,1964,0.160768949,9364054.0
584,Bulgaria,BGR,1964,0.51323987,2448730.0
585,"Bahamas, The",BHS,1964,0.052354063,280.0
586,Belize,BLZ,1964,0.358982817,7291.0
587,Bolivia,BOL,1964,0.33882811,479702.0
588,Brazil,BRA,1964,0.311060669,13107902.0
589,Barbados,BRB,1964,0.068204682,284.0
590,Brunei Darussalam,BRN,1964,0.040891851,2600.0
591,Bhutan,BTN,1964,0.404922235,74500.0
592,Botswana,BWA,1964,0.728274956,41698.0
593,Central African Republic,CAF,1964,1.063024285,131500.0
594,Canada,CAN,1964,1.944890039,18664782.0
595,Switzerland,CHE,1964,0.066295541,174285.0
596,Chile,CHL,1964,0.419412924,987443.0
597,China,CHN,1964,0.147067036,92897267.0
598,Cote d'Ivoire,CIV,1964,0.41263336,618000.0
599,Cameroon,CMR,1964,0.912628816,887702.0
600,"Congo, Dem. Rep.",COD,1964,0.377429257,662700.0
601,"Congo, Rep.",COG,1964,0.460299604,9650.0
602,Colombia,COL,1964,0.195321237,1256100.0
603,Comoros,COM,1964,0.318999617,11700.0
604,Cabo Verde,CPV,1964,0.170442568,20000.0
605,Costa Rica,CRI,1964,0.185071905,127400.0
606,Caribbean small states,CSS,1964,0.156603905,200536.0
607,Cuba,CUB,1964,0.226092861,178969.0
608,Cyprus,CYP,1964,0.558217024,140469.0
609,Germany,DEU,1964,0.161461345,7285822.0
610,Dominica,DMA,1964,0.125154488,115.0
611,Denmark,DNK,1964,0.577288953,1567605.0
612,Dominican Republic,DOM,1964,0.199620827,96600.0
613,Algeria,DZA,1964,0.501731555,2805810.0
614,East Asia & Pacific (excluding high income),EAP,1964,0.167630601,132014638.0
615,Early-demographic dividend,EAR,1964,0.356030338,207580364.0
616,East Asia & Pacific,EAS,1964,0.168959784,149478736.0
617,Ecuador,ECU,1964,0.335699063,650732.0
618,"Egypt, Arab Rep.",EGY,1964,0.081700463,1907398.0
619,Euro area,EMU,1964,0.279764066,36993619.0
620,Spain,ESP,1964,0.503619279,7048402.0
621,Ethiopia,ETH,1964,0.476738748,6156100.0
622,European Union,EUU,1964,0.333164648,61125895.0
623,Fragile and conflict affected situations,FCS,1964,0.545280343,44779230.0
624,Finland,FIN,1964,0.595707241,1124700.0
625,Fiji,FJI,1964,0.1908829,10319.0
626,France,FRA,1964,0.387523325,9226542.0
627,Gabon,GAB,1964,0.228618894,5894.0
628,United Kingdom,GBR,1964,0.136185185,3427053.0
629,Ghana,GHA,1964,0.225929534,514672.0
630,Guinea,GIN,1964,0.929090407,363095.0
631,"Gambia, The",GMB,1964,0.313121825,80559.0
632,Guinea-Bissau,GNB,1964,0.366145701,120000.0
633,Greece,GRC,1964,0.352626172,1766280.0
634,Grenada,GRD,1964,0.053122543,630.0
635,Guatemala,GTM,1964,0.237028354,795959.0
636,Guam,GUM,1964,0.027379632,50.0
637,Guyana,GUY,1964,0.548731255,149581.0
638,High income,HIC,1964,0.466533299,155241685.0
639,"Hong Kong SAR, China",HKG,1964,0.003424071,8638.0
640,Honduras,HND,1964,0.57586608,350988.0
641,Heavily indebted poor countries (HIPC),HPC,1964,0.539613868,31144977.0
642,Haiti,HTI,1964,0.215433101,459000.0
643,Hungary,HUN,1964,0.515126976,3276286.0
644,IBRD only,IBD,1964,0.270885036,315028646.0
645,IDA & IBRD total,IBT,1964,0.306903316,392128930.0
646,IDA total,IDA,1964,0.477097825,77100284.0
647,IDA blend,IDB,1964,0.570631633,23464568.0
648,Indonesia,IDN,1964,0.184432413,10626000.0
649,IDA only,IDX,1964,0.434061795,53635716.0
650,India,IND,1964,0.322660531,94306008.0
651,Ireland,IRL,1964,0.532347247,387957.0
652,"Iran, Islamic Rep.",IRN,1964,0.617495867,5057000.0
653,Iraq,IRQ,1964,0.584816994,2179046.0
654,Israel,ISR,1964,0.13010101,161125.0
655,Italy,ITA,1964,0.243791285,6244904.0
656,Jamaica,JAM,1964,0.095912786,5960.0
657,Jordan,JOR,1964,0.249454828,396330.0
658,Japan,JPN,1964,0.057067377,4418130.0
659,Kenya,KEN,1964,0.379498741,1432536.0
660,Cambodia,KHM,1964,0.458031447,2504000.0
661,"Korea, Rep.",KOR,1964,0.074720855,2271775.0
662,Latin America & Caribbean (excluding high income),LAC,1964,0.376420932,40668234.0
663,Lao PDR,LAO,1964,0.275016039,928000.0
664,Lebanon,LBN,1964,0.093081087,93100.0
665,Liberia,LBR,1964,0.306263625,255000.0
666,Libya,LBY,1964,1.028287191,503000.0
667,St. Lucia,LCA,1964,0.052833458,12.0
668,Latin America & Caribbean,LCN,1964,0.375644376,43054361.0
669,Least developed countries: UN classification,LDC,1964,0.42283214,50076115.0
670,Low income,LIC,1964,0.53496104,28175742.0
671,Sri Lanka,LKA,1964,0.072811214,573881.0
672,Lower middle income,LMC,1964,0.331433995,183156401.0
673,Low & middle income,LMY,1964,0.302070551,382645730.0
674,Lesotho,LSO,1964,0.392804703,274200.0
675,Late-demographic dividend,LTE,1964,0.198569659,146345895.0
676,Morocco,MAR,1964,0.483487251,3938680.0
677,Madagascar,MDG,1964,0.350212012,987885.0
678,Maldives,MDV,1964,0.019964663,343.0
679,Middle East & North Africa,MEA,1964,0.423326472,22420402.0
680,Mexico,MEX,1964,0.44843388,8994221.0
681,Middle income,MIC,1964,0.286495399,354469988.0
682,Mali,MLI,1964,0.300340677,1265985.0
683,Malta,MLT,1964,0.043579767,3434.0
684,Myanmar,MMR,1964,0.41867316,5338487.0
685,Middle East & North Africa (excluding high income),MNA,1964,0.44363923,21958743.0
686,Mongolia,MNG,1964,0.79105236,413000.0
687,Mozambique,MOZ,1964,0.313092338,713400.0
688,Mauritania,MRT,1964,0.278011777,252600.0
689,Mauritius,MUS,1964,0.123577333,25.0
690,Malawi,MWI,1964,0.371990227,898056.0
691,Malaysia,MYS,1964,0.087641578,564713.0
692,North America,NAC,1964,1.020299352,79641790.0
693,Namibia,NAM,1964,0.923014838,99450.0
694,New Caledonia,NCL,1964,0.079455165,850.0
695,Niger,NER,1964,3.02382296,2245960.0
696,Nigeria,NGA,1964,0.559871263,11291000.0
697,Nicaragua,NIC,1964,0.5133373,244900.0
698,Netherlands,NLD,1964,0.077264841,481317.0
699,Norway,NOR,1964,0.230081755,242754.0
700,Nepal,NPL,1964,0.167470979,1742000.0
701,New Zealand,NZL,1964,1.152626286,137402.0
702,OECD members,OED,1964,0.482745323,176431872.0
703,Oman,OMN,1964,0.032846655,2800.0
704,Other small states,OSS,1964,0.368585108,982732.0
705,Pakistan,PAK,1964,0.628682135,8533549.0
706,Panama,PAN,1964,0.343171168,219600.0
707,Peru,PER,1964,0.212503088,781750.0
708,Philippines,PHL,1964,0.161555812,5122420.0
709,Papua New Guinea,PNG,1964,0.030810691,862.0
710,Poland,POL,1964,0.504215714,8767700.0
711,Pre-demographic dividend,PRE,1964,0.573568642,38235081.0
712,Puerto Rico,PRI,1964,0.074782719,12094.0
713,"Korea, Dem. People's Rep.",PRK,1964,0.17504698,1479000.0
714,Portugal,PRT,1964,0.276137157,1888672.0
715,Paraguay,PRY,1964,0.35971342,180800.0
716,Post-demographic dividend,PST,1964,0.474289593,145459981.0
717,Romania,ROU,1964,0.519421457,6692900.0
718,Rwanda,RWA,1964,0.158014928,125565.0
719,South Asia,SAS,1964,0.333475799,118040835.0
720,Saudi Arabia,SAU,1964,0.256558051,294300.0
721,Senegal,SEN,1964,0.847149675,1166000.0
722,Solomon Islands,SLB,1964,0.075320489,130.0
723,Sierra Leone,SLE,1964,0.149999736,298951.0
724,El Salvador,SLV,1964,0.155970068,267679.0
725,Somalia,SOM,1964,0.301883272,511000.0
726,Sub-Saharan Africa (excluding high income),SSA,1964,0.539599059,47549492.0
727,Sub-Saharan Africa,SSF,1964,0.539497891,47549492.0
728,Small states,SST,1964,0.282842343,1194417.0
729,Sao Tome and Principe,STP,1964,0.015557422,270.0
730,Suriname,SUR,1964,0.099916632,30913.0
731,Sweden,SWE,1964,0.424859627,1379055.0
732,Eswatini,SWZ,1964,0.361524978,83290.0
733,Syrian Arab Republic,SYR,1964,1.232611477,2349417.0
734,Chad,TCD,1964,0.892338182,1212024.0
735,East Asia & Pacific (IDA & IBRD countries),TEA,1964,0.167536719,130535638.0
736,Togo,TGO,1964,1.082984923,453100.0
737,Thailand,THA,1964,0.356204513,6860640.0
738,Latin America & the Caribbean (IDA & IBRD countries),TLA,1964,0.384545486,42862734.0
739,Timor-Leste,TLS,1964,0.137245483,24300.0
740,Middle East & North Africa (IDA & IBRD countries),TMN,1964,0.44363923,21958743.0
741,South Asia (IDA & IBRD),TSA,1964,0.333475799,118040835.0
742,Sub-Saharan Africa (IDA & IBRD countries),TSS,1964,0.539497891,47549492.0
743,Trinidad and Tobago,TTO,1964,0.063149498,5370.0
744,Tunisia,TUN,1964,0.712826917,1437000.0
745,Turkey,TUR,1964,0.787719771,12930000.0
746,Tanzania,TZA,1964,0.531176756,1408250.0
747,Uganda,UGA,1964,0.49034163,1043983.0
748,Upper middle income,UMC,1964,0.242056585,171313587.0
749,Uruguay,URY,1964,0.855786954,843744.0
750,United States,USA,1964,0.927442428,60977008.0
751,St. Vincent and the Grenadines,VCT,1964,0.070491206,100.0
752,"Venezuela, RB",VEN,1964,0.310275233,536912.0
753,Vietnam,VNM,1964,0.150897223,5244800.0
754,Vanuatu,VUT,1964,0.138665483,700.0
755,World,WLD,1964,0.344666515,538424327.0
756,"Yemen, Rep.",YEM,1964,0.229544891,1291962.0
757,South Africa,ZAF,1964,0.642982916,6389300.0
758,Zambia,ZMB,1964,0.751037116,980145.0
759,Zimbabwe,ZWE,1964,0.470753812,1253793.0
760,Africa Eastern and Southern,AFE,1965,0.451581644,24418282.0
761,Afghanistan,AFG,1965,0.783422145,3444500.0
762,Africa Western and Central,AFW,1965,0.649102536,24774354.0
763,Angola,AGO,1965,0.480021655,603000.0
764,Albania,ALB,1965,0.246676437,323238.0
765,Arab World,ARB,1965,0.370221277,17818907.0
766,Argentina,ARG,1965,0.923345158,9866080.0
767,Australia,AUS,1965,1.521569652,9846764.0
768,Austria,AUT,1965,0.228307708,866741.0
769,Burundi,BDI,1965,0.244314043,150750.0
770,Belgium,BEL,1965,0.105244616,517591.0
771,Benin,BEN,1965,0.379887105,519948.0
772,Burkina Faso,BFA,1965,0.417208226,1963000.0
773,Bangladesh,BGD,1965,0.158472184,9492394.0
774,Bulgaria,BGR,1965,0.507912563,2310600.0
775,"Bahamas, The",BHS,1965,0.049978581,330.0
776,Belize,BLZ,1965,0.348661892,7842.0
777,Bolivia,BOL,1965,0.340442179,432772.0
778,Brazil,BRA,1965,0.30879104,14247927.0
779,Barbados,BRB,1965,0.067965083,300.0
780,Brunei Darussalam,BRN,1965,0.039066315,2510.0
781,Bhutan,BTN,1965,0.393711638,76600.0
782,Botswana,BWA,1965,0.714290816,35172.0
783,Central African Republic,CAF,1965,1.048968535,112000.0
784,Canada,CAN,1965,1.926516922,18625128.0
785,Switzerland,CHE,1965,0.064492753,173683.0
786,Chile,CHL,1965,0.413811193,957810.0
787,China,CHN,1965,0.143260835,91910487.0
788,Cote d'Ivoire,CIV,1965,0.397459759,613000.0
789,Cameroon,CMR,1965,0.900660912,875932.0
790,"Congo, Dem. Rep.",COD,1965,0.366151019,693909.0
791,"Congo, Rep.",COG,1965,0.448333851,9800.0
792,Colombia,COL,1965,0.190117703,1439697.0
793,Comoros,COM,1965,0.313360234,13700.0
794,Cabo Verde,CPV,1965,0.164915524,35000.0
795,Costa Rica,CRI,1965,0.178926366,110480.0
796,Caribbean small states,CSS,1965,0.15086078,173582.0
797,Cuba,CUB,1965,0.203564362,145000.0
798,Cyprus,CYP,1965,0.554243578,143975.0
799,Germany,DEU,1965,0.159984319,7229500.0
800,Dominica,DMA,1965,0.122993666,120.0
801,Denmark,DNK,1965,0.565873757,1596967.0
802,Dominican Republic,DOM,1965,0.195989033,103000.0
803,Algeria,DZA,1965,0.494228293,2862350.0
804,East Asia & Pacific (excluding high income),EAP,1965,0.163442265,130058200.0
805,Early-demographic dividend,EAR,1965,0.350079307,204986985.0
806,East Asia & Pacific,EAS,1965,0.165873655,147539136.0
807,Ecuador,ECU,1965,0.327041674,640901.0
808,"Egypt, Arab Rep.",EGY,1965,0.084842045,1625595.0
809,Euro area,EMU,1965,0.275912014,36924548.0
810,Spain,ESP,1965,0.499651189,7093770.0
811,Ethiopia,ETH,1965,0.479538479,6228600.0
812,European Union,EUU,1965,0.328105033,60727410.0
813,Fragile and conflict affected situations,FCS,1965,0.544671979,45615588.0
814,Finland,FIN,1965,0.596113006,1131000.0
815,Fiji,FJI,1965,0.174584016,8287.0
816,France,FRA,1965,0.377293204,9377274.0
817,Gabon,GAB,1965,0.243739184,5876.0
818,United Kingdom,GBR,1965,0.135037044,3657704.0
819,Ghana,GHA,1965,0.219653482,480680.0
820,Guinea,GIN,1965,0.90696005,357310.0
821,"Gambia, The",GMB,1965,0.308445484,80761.0
822,Guinea-Bissau,GNB,1965,0.361652521,100000.0
823,Greece,GRC,1965,0.349810937,1779520.0
824,Grenada,GRD,1965,0.052835133,630.0
825,Guatemala,GTM,1965,0.230367264,759650.0
826,Guam,GUM,1965,0.026727963,30.0
827,Guyana,GUY,1965,0.536920988,120530.0
828,High income,HIC,1965,0.460590072,154567351.0
829,"Hong Kong SAR, China",HKG,1965,0.003335279,8538.0
830,Honduras,HND,1965,0.561806134,344171.0
831,Heavily indebted poor countries (HIPC),HPC,1965,0.53105327,31654931.0
832,Haiti,HTI,1965,0.211330409,460000.0
833,Hungary,HUN,1965,0.515277246,3229923.0
834,IBRD only,IBD,1965,0.265457022,312563478.0
835,IDA & IBRD total,IBT,1965,0.302085419,391321998.0
836,IDA total,IDA,1965,0.474912739,78758520.0
837,IDA blend,IDB,1965,0.581039481,24857613.0
838,Indonesia,IDN,1965,0.179520554,9834000.0
839,IDA only,IDX,1965,0.42611806,53900907.0
840,India,IND,1965,0.316987789,93277016.0
841,Ireland,IRL,1965,0.518541688,377250.0
842,"Iran, Islamic Rep.",IRN,1965,0.601886646,6397000.0
843,Iraq,IRQ,1965,0.573079929,2480608.0
844,Israel,ISR,1965,0.121732345,155437.0
845,Italy,ITA,1965,0.240326909,6056518.0
846,Jamaica,JAM,1965,0.085396708,4816.0
847,Jordan,JOR,1965,0.235173223,371808.0
848,Japan,JPN,1965,0.055925351,4303013.0
849,Kenya,KEN,1965,0.367254999,1569770.0
850,Cambodia,KHM,1965,0.448417249,2480500.0
851,"Korea, Rep.",KOR,1965,0.075353582,2375066.0
852,Latin America & Caribbean (excluding high income),LAC,1965,0.370477719,39851502.0
853,Lao PDR,LAO,1965,0.268615697,931000.0
854,Lebanon,LBN,1965,0.098452762,97500.0
855,Liberia,LBR,1965,0.299573369,257000.0
856,Libya,LBY,1965,0.989438109,455069.0
857,St. Lucia,LCA,1965,0.052008571,16.0
858,Latin America & Caribbean,LCN,1965,0.369420297,42318922.0
859,Least developed countries: UN classification,LDC,1965,0.416052897,50694524.0
860,Low income,LIC,1965,0.52629873,28334088.0
861,Sri Lanka,LKA,1965,0.071371838,472886.0
862,Lower middle income,LMC,1965,0.327687497,183905987.0
863,Low & middle income,LMY,1965,0.29741994,381964566.0
864,Lesotho,LSO,1965,0.384904376,286700.0
865,Late-demographic dividend,LTE,1965,0.194154219,146367979.0
866,Morocco,MAR,1965,0.477858195,3956110.0
867,Madagascar,MDG,1965,0.344067607,982650.0
868,Maldives,MDV,1965,0.019472301,394.0
869,Middle East & North Africa,MEA,1965,0.414820832,23546010.0
870,Mexico,MEX,1965,0.432872344,9350458.0
871,Middle income,MIC,1965,0.282123238,353630478.0
872,Mali,MLI,1965,0.297746519,1221450.0
873,Malta,MLT,1965,0.040777917,2966.0
874,Myanmar,MMR,1965,0.409326612,5221590.0
875,Middle East & North Africa (excluding high income),MNA,1965,0.435099747,23079507.0
876,Mongolia,MNG,1965,0.783112234,418200.0
877,Mozambique,MOZ,1965,0.307243852,731000.0
878,Mauritania,MRT,1965,0.26878803,307600.0
879,Mauritius,MUS,1965,0.122177955,180.0
880,Malawi,MWI,1965,0.411177846,1110250.0
881,Malaysia,MYS,1965,0.081177273,590253.0
882,North America,NAC,1965,1.004108281,79004394.0
883,Namibia,NAM,1965,0.900098802,114450.0
884,New Caledonia,NCL,1965,0.077348066,800.0
885,Niger,NER,1965,2.937571121,2289447.0
886,Nigeria,NGA,1965,0.589893417,12245000.0
887,Nicaragua,NIC,1965,0.497974501,270200.0
888,Netherlands,NLD,1965,0.075479482,484309.0
889,Norway,NOR,1965,0.227763023,240291.0
890,Nepal,NPL,1965,0.164587121,1786000.0
891,New Zealand,NZL,1965,1.133769594,131282.0
892,OECD members,OED,1965,0.476000048,176209383.0
893,Oman,OMN,1965,0.031999693,2800.0
894,Other small states,OSS,1965,0.363553045,1002806.0
895,Pakistan,PAK,1965,0.630032911,8872528.0
896,Panama,PAN,1965,0.333161175,238500.0
897,Peru,PER,1965,0.214406439,777380.0
898,Philippines,PHL,1965,0.155936605,5215260.0
899,Papua New Guinea,PNG,1965,0.030175829,762.0
900,Poland,POL,1965,0.490921436,8505800.0
901,Pre-demographic dividend,PRE,1965,0.572928984,40114634.0
902,Puerto Rico,PRI,1965,0.082883577,10158.0
903,"Korea, Dem. People's Rep.",PRK,1965,0.171348547,1460000.0
904,Portugal,PRT,1965,0.276820993,1864134.0
905,Paraguay,PRY,1965,0.360906298,180000.0
906,Post-demographic dividend,PST,1965,0.468715704,144819855.0
907,Romania,ROU,1965,0.515669328,6766565.0
908,Rwanda,RWA,1965,0.15607924,122197.0
909,South Asia,SAS,1965,0.32857696,117422318.0
910,Saudi Arabia,SAU,1965,0.251877104,305300.0
911,Senegal,SEN,1965,0.85042164,1228453.0
912,Solomon Islands,SLB,1965,0.073091401,135.0
913,Sierra Leone,SLE,1965,0.149508059,332400.0
914,El Salvador,SLV,1965,0.149938619,317394.0
915,Somalia,SOM,1965,0.296891117,507000.0
916,Sub-Saharan Africa (excluding high income),SSA,1965,0.538889688,49192636.0
917,Sub-Saharan Africa,SSF,1965,0.538788468,49192636.0
918,Small states,SST,1965,0.27764025,1185510.0
919,Sao Tome and Principe,STP,1965,0.01541212,270.0
920,Suriname,SUR,1965,0.097282475,33838.0
921,Sweden,SWE,1965,0.408722535,1393007.0
922,Eswatini,SWZ,1965,0.374406632,83507.0
923,Syrian Arab Republic,SYR,1965,1.18031608,2001153.0
924,Chad,TCD,1965,0.875336863,1214842.0
925,East Asia & Pacific (IDA & IBRD countries),TEA,1965,0.163342303,128598200.0
926,Togo,TGO,1965,1.053474975,524855.0
927,Thailand,THA,1965,0.35195051,6862581.0
928,Latin America & the Caribbean (IDA & IBRD countries),TLA,1965,0.378625535,42163134.0
929,Timor-Leste,TLS,1965,0.134699313,20745.0
930,Middle East & North Africa (IDA & IBRD countries),TMN,1965,0.435099747,23079507.0
931,South Asia (IDA & IBRD),TSA,1965,0.32857696,117422318.0
932,Sub-Saharan Africa (IDA & IBRD countries),TSS,1965,0.538788468,49192636.0
933,Trinidad and Tobago,TTO,1965,0.062517686,5060.0
934,Tunisia,TUN,1965,0.699217514,1545000.0
935,Turkey,TUR,1965,0.76973503,12960000.0
936,Tanzania,TZA,1965,0.515692656,1401160.0
937,Uganda,UGA,1965,0.471822032,1161700.0
938,Upper middle income,UMC,1965,0.237099987,169724491.0
939,Uruguay,URY,1965,0.825002589,922903.0
940,United States,USA,1965,0.910948364,60379266.0
941,St. Vincent and the Grenadines,VCT,1965,0.069760141,100.0
942,"Venezuela, RB",VEN,1965,0.300342097,570859.0
943,Vietnam,VNM,1965,0.146596787,5103700.0
944,Vanuatu,VUT,1965,0.175041741,700.0
