,Country Name,Country Code,year,population,GDP,agriculturalGDP
407,Paraguay,PRY,1966,2230733.0,465888888.9,35.68362236
408,Rwanda,RWA,1966,3321674.0,124525702.9,74.86692042
409,South Asia,SAS,1966,652144171.0,62475116958.0,40.80924884
410,Sudan,SDN,1966,9047803.0,1723000000.0,35.1325208
411,Senegal,SEN,1966,3789381.0,1246908374.0,25.54105973
412,Singapore,SGP,1966,1934400.0,1096432771.0,3.271362174
413,Sierra Leone,SLE,1966,2551580.0,375479849.8,30.96569724
414,El Salvador,SLV,1966,3293954.0,929520000.0,38.68663396
415,Somalia,SOM,1966,3143654.0,257374455.8,61.86902002
416,Suriname,SUR,1966,338155.0,190350000.0,8.247964276
417,Eswatini,SWZ,1966,383820.0,76858462.83,35.70127505
418,Chad,TCD,1966,3372182.0,432794922.5,36.55659189
419,East Asia & Pacific (IDA & IBRD countries),TEA,1966,990927362.0,103921000000.0,41.27574204
420,Togo,TGO,1966,1774020.0,216136263.9,43.87946262
421,Thailand,THA,1966,32789129.0,5279230817.0,33.40020742
422,Latin America & the Caribbean (IDA & IBRD countries),TLA,1966,247044234.0,122805000000.0,13.33069625
423,South Asia (IDA & IBRD),TSA,1966,652144171.0,62475116958.0,40.80924884
424,Trinidad and Tobago,TTO,1966,919218.0,723735635.5,6.705891835
425,Tunisia,TUN,1966,4640995.0,1040952381.0,17.85910339
426,Turkey,TUR,1966,31717504.0,14100000000.0,47.20252167
427,Uganda,UGA,1966,8263434.0,925770308.1,48.0332829
428,Upper middle income,UMC,1966,1269459169.0,334626000000.0,24.77185098
429,South Africa,ZAF,1966,19888259.0,12354995063.0,9.053824363
430,Zambia,ZMB,1966,3681953.0,1264285714.0,13.44632768
431,Zimbabwe,ZWE,1966,4623340.0,1281749500.0,21.12671782
432,Argentina,ARG,1967,22828872.0,24256667553.0,9.980386317
433,Benin,BEN,1967,2735308.0,306222000.4,42.0810132
434,Burkina Faso,BFA,1967,5343025.0,450753993.2,33.41198115
435,Bangladesh,BGD,1967,59034250.0,7253575399.0,55.85247837
436,Brazil,BRA,1967,88035815.0,31086389195.0,12.80607129
437,Botswana,BWA,1967,584098.0,58646443.51,41.2608949
438,Chile,CHL,1967,9312091.0,7013196078.0,8.606845622
439,China,CHN,1967,754550000.0,72881631327.0,39.80604169
440,Cote d'Ivoire,CIV,1967,4544168.0,1082922892.0,34.75976223
441,Cameroon,CMR,1967,6052419.0,936175404.6,31.13330046
442,"Congo, Rep.",COG,1967,1219547.0,237397428.3,19.8630171
443,Colombia,COL,1967,19837508.0,5825170438.0,26.89221812
444,Costa Rica,CRI,1967,1696742.0,699456618.9,23.20075912
445,Denmark,DNK,1967,4835354.0,13059064375.0,5.754939159
446,Dominican Republic,DOM,1967,4123100.0,1034800000.0,20.33243139
447,East Asia & Pacific (excluding high income),EAP,1967,1030341030.0,100998000000.0,43.31353378
448,Early-demographic dividend,EAR,1967,1158861175.0,221487000000.0,28.36458395
449,East Asia & Pacific,EAS,1967,1194423916.0,273143000000.0,25.28698961
450,Ecuador,ECU,1967,5560013.0,2553596092.0,28.40553806
451,"Egypt, Arab Rep.",EGY,1967,32056506.0,5605484299.0,24.15575193
452,Fiji,FJI,1967,487973.0,162625885.9,26.52905199
453,France,FRA,1967,50775788.0,118973000000.0,7.566028254
454,Gabon,GAB,1967,554054.0,271543680.3,24.10181138
455,Ghana,GHA,1967,8132803.0,1747187539.0,40.22606383
456,"Gambia, The",GMB,1967,426622.0,46695363.16,32.26371062
457,Guatemala,GTM,1967,5047435.0,1453500000.0,27.41318197
458,Guyana,GUY,1967,675861.0,250176470.6,18.8337644
459,Honduras,HND,1967,2486418.0,598100000.0,35.37033941
460,IBRD only,IBD,1967,2211446261.0,447456000000.0,27.84013208
461,IDA & IBRD total,IBT,1967,2663895780.0,505476000000.0,30.25912801
462,India,IND,1967,520400577.0,50134942203.0,42.76762174
463,"Iran, Islamic Rep.",IRN,1967,26317776.0,7555383690.0,16.51588614
464,Jordan,JOR,1967,1378995.0,631755810.7,15.7358156
465,Kenya,KEN,1967,10187487.0,1232559506.0,33.65742844
466,"Korea, Rep.",KOR,1967,30130983.0,4855907142.0,30.20812716
467,Latin America & Caribbean (excluding high income),LAC,1967,238418074.0,110643000000.0,14.23510873
468,Latin America & Caribbean,LCN,1967,265187879.0,133958000000.0,13.0049282
469,Sri Lanka,LKA,1967,11657650.0,1859465021.0,30.0772318
470,Low & middle income,LMY,1967,2625561008.0,480161000000.0,31.31529201
471,Lesotho,LSO,1967,962279.0,59260814.78,46.04016064
472,Late-demographic dividend,LTE,1967,1248850553.0,267530000000.0,27.13441337
473,Morocco,MAR,1967,14954037.0,3046339295.0,21.7371562
474,Madagascar,MDG,1967,6073529.0,956436931.1,22.85432911
475,Mexico,MEX,1967,46956208.0,26560000000.0,11.74623494
476,Middle income,MIC,1967,2463391488.0,462298000000.0,31.2310977
477,Mali,MLI,1967,5706192.0,275494520.1,61.71761609
478,Mauritania,MRT,1967,1047345.0,282615367.5,25.08642725
479,Malawi,MWI,1967,4350456.0,269814968.2,44.0122825
480,Malaysia,MYS,1967,10046321.0,3188945512.0,31.59812334
481,Niger,NER,1967,4144588.0,665586975.1,70.70632571
482,Nepal,NPL,1967,11382965.0,841974025.5,66.23538322
483,Oman,OMN,1967,660117.0,107152720.2,36.8556701
484,Pakistan,PAK,1967,53655783.0,7464510710.0,35.05317054
485,Peru,PER,1967,12386868.0,6204253759.0,16.83248019
486,Philippines,PHL,1967,32823970.0,7724873935.0,24.43063987
487,Papua New Guinea,PNG,1967,2596820.0,441706910.1,41.96246401
488,Puerto Rico,PRI,1967,2645674.0,3532700000.0,4.812183316
489,Paraguay,PRY,1967,2290797.0,492674603.2,32.89624176
490,Rwanda,RWA,1967,3420897.0,159560018.0,65.8510862
491,South Asia,SAS,1967,666908586.0,68733357253.0,43.05900514
492,Sudan,SDN,1967,9337662.0,1865666667.0,34.85795962
493,Senegal,SEN,1967,3899648.0,1246480959.0,23.38996241
494,Singapore,SGP,1967,1977600.0,1238043904.0,3.044935223
495,Sierra Leone,SLE,1967,2596798.0,348795303.0,34.22406968
496,El Salvador,SLV,1967,3387384.0,976200000.0,38.50440484
497,Somalia,SOM,1967,3227835.0,271780364.8,59.63529527
498,Suriname,SUR,1967,347673.0,220700000.0,7.816039873
499,Eswatini,SWZ,1967,394760.0,74758504.83,27.52808989
500,Chad,TCD,1967,3434817.0,449826323.0,39.90451336
501,East Asia & Pacific (IDA & IBRD countries),TEA,1967,1017110642.0,100855000000.0,43.24253306
502,Togo,TGO,1967,1855450.0,231706475.5,44.21052691
503,Thailand,THA,1967,33778804.0,5638461442.0,29.24377633
504,Latin America & the Caribbean (IDA & IBRD countries),TLA,1967,253607485.0,124962000000.0,13.31679672
505,South Asia (IDA & IBRD),TSA,1967,666908586.0,68733357253.0,43.05900514
506,Trinidad and Tobago,TTO,1967,925233.0,761981474.0,6.470854727
507,Tunisia,TUN,1967,4740526.0,1085714286.0,16.29824561
508,Turkey,TUR,1967,32477994.0,15644444444.0,44.53125
509,Uganda,UGA,1967,8550444.0,967647058.8,45.83876104
510,Upper middle income,UMC,1967,1299468908.0,336560000000.0,25.21799792
511,South Africa,ZAF,1967,20406863.0,13777394495.0,9.968499136
512,Zambia,ZMB,1967,3797877.0,1368000000.0,12.84461153
513,Zimbabwe,ZWE,1967,4779825.0,1397002000.0,21.85706248
514,Arab World,ARB,1968,115136161.0,35087069740.0,14.51176266
515,Argentina,ARG,1968,23168268.0,26436857247.0,9.721276985
516,Benin,BEN,1968,2791588.0,326323097.4,38.868069
517,Burkina Faso,BFA,1968,5434046.0,460442678.2,31.59393267
518,Bangladesh,BGD,1968,60918452.0,7483685474.0,53.55573997
519,Brazil,BRA,1968,90387079.0,33930457425.0,11.80744333
520,Botswana,BWA,1968,596946.0,66248256.62,43.68421053
521,Chile,CHL,1968,9468851.0,7167086957.0,7.676366097
522,China,CHN,1968,774510000.0,70846535056.0,41.6432544
523,Cote d'Ivoire,CIV,1968,4713134.0,1281281246.0,35.56115871
524,Cameroon,CMR,1968,6201410.0,1046191192.0,31.5057857
525,"Congo, Rep.",COG,1968,1253761.0,251247458.0,19.61414791
526,Colombia,COL,1968,20393704.0,5960212869.0,26.85938498
527,Costa Rica,CRI,1968,1747690.0,773841494.3,23.27813259
528,Denmark,DNK,1968,4864883.0,13505573867.0,5.404248699
529,Dominican Republic,DOM,1968,4247559.0,1079100000.0,20.32249096
530,East Asia & Pacific (excluding high income),EAP,1968,1057848841.0,102270000000.0,44.05980138
531,Early-demographic dividend,EAR,1968,1187474694.0,239948000000.0,27.14620211
532,East Asia & Pacific,EAS,1968,1224481196.0,301161000000.0,23.78848855
533,Ecuador,ECU,1968,5725462.0,2582180794.0,29.28189425
534,"Egypt, Arab Rep.",EGY,1968,32881852.0,5932242991.0,25.38007089
535,Fiji,FJI,1968,498944.0,166952937.1,26.40603567
536,France,FRA,1968,51175507.0,129785000000.0,7.322666175
537,Gabon,GAB,1968,565763.0,294468564.5,18.38133926
538,Ghana,GHA,1968,8321773.0,1666910166.0,41.76470588
539,"Gambia, The",GMB,1968,438590.0,41160658.57,32.24489796
540,Guatemala,GTM,1968,5184095.0,1610500000.0,27.92737038
541,Guyana,GUY,1968,686144.0,229750000.0,17.36670294
542,Honduras,HND,1968,2560723.0,646800000.0,34.63203463
543,IBRD only,IBD,1968,2262350288.0,472298000000.0,27.15958591
544,IDA & IBRD total,IBT,1968,2726850543.0,533436000000.0,29.51821248
545,India,IND,1968,531513834.0,53085455871.0,41.63355064
546,"Iran, Islamic Rep.",IRN,1968,27032576.0,8623172960.0,15.85361437
547,Iraq,IRQ,1968,9260687.0,2896947634.0,16.23006283
548,Jordan,JOR,1968,1500168.0,561187342.5,9.680638723
549,Kenya,KEN,1968,10539909.0,1353295458.0,31.70570223
550,"Korea, Rep.",KOR,1968,30838302.0,6119284294.0,28.15937149
551,Latin America & Caribbean (excluding high income),LAC,1968,244674060.0,119031000000.0,13.53723834
552,Latin America & Caribbean,LCN,1968,272006857.0,143782000000.0,12.33889043
553,Sri Lanka,LKA,1968,11937607.0,1801344538.0,31.62786977
554,Low & middle income,LMY,1968,2688185221.0,506863000000.0,30.56200014
555,Lesotho,LSO,1968,983683.0,61444771.1,46.4354067
556,Late-demographic dividend,LTE,1968,1277803242.0,272280000000.0,27.16879523
557,Morocco,MAR,1968,15307267.0,3271415868.0,22.42222893
558,Madagascar,MDG,1968,6234468.0,1031669636.0,21.87002535
559,Mexico,MEX,1968,48431971.0,29360000000.0,10.92079019
560,Middle income,MIC,1968,2521807094.0,488167000000.0,30.5034536
561,Mali,MLI,1968,5780836.0,343771964.7,57.89334897
562,Mauritania,MRT,1968,1079580.0,311396000.3,23.83589783
563,Malawi,MWI,1968,4464427.0,245169806.8,42.38864415
564,Malaysia,MYS,1968,10297983.0,3330393310.0,31.33851103
565,Niger,NER,1968,4263925.0,641214210.7,69.16820718
566,Nepal,NPL,1968,11603921.0,772228643.4,67.39160414
567,Oman,OMN,1968,679592.0,188864890.8,19.18678526
568,Pakistan,PAK,1968,55102690.0,8041999160.0,36.54167537
569,Peru,PER,1968,12735491.0,5736083835.0,16.70975155
570,Philippines,PHL,1968,33795203.0,8632749269.0,26.12838646
571,Papua New Guinea,PNG,1968,2656636.0,485160824.3,42.89011014
572,Puerto Rico,PRI,1968,2662064.0,3941700000.0,4.27987924
573,Paraguay,PRY,1968,2351926.0,517650793.7,32.49110757
574,Rwanda,RWA,1968,3529839.0,172200018.0,65.28338284
575,South Asia,SAS,1968,682102192.0,72039818017.0,42.3643854
576,Saudi Arabia,SAU,1968,5387822.0,4187777711.0,4.934996099
577,Sudan,SDN,1968,9639846.0,1947333333.0,32.54022595
578,Senegal,SEN,1968,4014107.0,1309384830.0,25.46277182
579,Singapore,SGP,1968,2012000.0,1425715406.0,3.04967464
580,Sierra Leone,SLE,1968,2644011.0,329860091.9,32.43194476
581,El Salvador,SLV,1968,3481624.0,1009760100.0,37.3989921
582,Somalia,SOM,1968,3312735.0,286718279.7,54.62890625
583,Suriname,SUR,1968,356551.0,241350000.0,7.851667703
584,Eswatini,SWZ,1968,406508.0,79798404.03,23.15789474
585,Chad,TCD,1968,3499370.0,453980096.7,39.52585953
586,East Asia & Pacific (IDA & IBRD countries),TEA,1968,1044230688.0,102126000000.0,43.98757736
587,Togo,TGO,1968,1945777.0,241956910.7,44.57429659
588,Thailand,THA,1968,34791418.0,6081009428.0,28.682927
589,Latin America & the Caribbean (IDA & IBRD countries),TLA,1968,260246118.0,133951000000.0,12.65503822
590,South Asia (IDA & IBRD),TSA,1968,682102192.0,72039818017.0,42.3643854
591,Trinidad and Tobago,TTO,1968,930792.0,758899950.0,6.766372827
592,Tunisia,TUN,1968,4845220.0,1214666667.0,17.57879881
593,Turkey,TUR,1968,33256465.0,17500000000.0,41.58730159
594,Uganda,UGA,1968,8841156.0,1037815126.0,44.42645074
595,Upper middle income,UMC,1968,1330348999.0,351131000000.0,24.65237405
596,"Venezuela, RB",VEN,1968,10702281.0,10034444444.0,6.449784077
597,South Africa,ZAF,1968,20942147.0,14894594048.0,8.37484726
598,Zambia,ZMB,1968,3918872.0,1605857143.0,11.38688729
599,Zimbabwe,ZWE,1968,4941901.0,1479599900.0,16.90325202
600,Arab World,ARB,1969,118437193.0,38236378393.0,14.15068808
601,Argentina,ARG,1969,23517613.0,31256284544.0,9.185809648
602,Benin,BEN,1969,2850657.0,330748211.5,38.49666283
603,Burkina Faso,BFA,1969,5528172.0,478298597.6,32.01766365
604,Bangladesh,BGD,1969,62679765.0,8471006101.0,55.41281892
605,Brazil,BRA,1969,92746607.0,37171640819.0,11.16165785
606,Botswana,BWA,1969,611297.0,77356914.08,38.70387039
607,Chile,CHL,1969,9625304.0,8377093023.0,6.85995831
608,China,CHN,1969,796025000.0,79705906247.0,37.5191112
609,Cote d'Ivoire,CIV,1969,4897470.0,1361360157.0,33.56880415
610,Cameroon,CMR,1969,6357096.0,1100551379.0,30.72351081
611,"Congo, Rep.",COG,1969,1289519.0,265040036.1,17.70683176
612,Colombia,COL,1969,20942453.0,6450175214.0,25.86728483
613,Costa Rica,CRI,1969,1797891.0,853630203.8,23.14996511
614,Denmark,DNK,1969,4891860.0,15414902267.0,5.621527262
615,Dominican Republic,DOM,1969,4373127.0,1230500000.0,21.30028444
616,East Asia & Pacific (excluding high income),EAP,1969,1087054621.0,114786000000.0,40.47467535
617,Early-demographic dividend,EAR,1969,1216839339.0,267751000000.0,26.64669384
618,East Asia & Pacific,EAS,1969,1256501888.0,346812000000.0,21.44584982
619,Ecuador,ECU,1969,5895368.0,3112166848.0,26.25217999
620,"Egypt, Arab Rep.",EGY,1969,33703127.0,6524455206.0,25.54367995
621,Fiji,FJI,1969,509708.0,182182067.7,24.35655995
622,France,FRA,1969,51561833.0,141903000000.0,6.67995657
623,Gabon,GAB,1969,577644.0,318124701.0,18.6215506
624,Ghana,GHA,1969,8520018.0,1962051319.0,45.92703648
625,"Gambia, The",GMB,1969,451228.0,45168722.7,32.19978746
626,Guatemala,GTM,1969,5320100.0,1715399900.0,27.29523885
627,Guyana,GUY,1969,695743.0,249300000.0,17.93020457
628,Honduras,HND,1969,2637515.0,668000050.0,32.72454845
629,IBRD only,IBD,1969,2315407668.0,527216000000.0,25.77755452
630,IDA & IBRD total,IBT,1969,2792171255.0,595912000000.0,28.09007815
631,India,IND,1969,543084333.0,58447995017.0,41.35834331
632,"Iran, Islamic Rep.",IRN,1969,27764928.0,9743089607.0,14.49739962
633,Iraq,IRQ,1969,9585585.0,3008120975.0,15.02513498
634,Jordan,JOR,1969,1617427.0,698963875.7,12.5
635,Kenya,KEN,1969,10910677.0,1458379415.0,30.89757128
636,"Korea, Rep.",KOR,1969,31544266.0,7678581344.0,27.40954326
637,Latin America & Caribbean (excluding high income),LAC,1969,250999444.0,133326000000.0,12.83918449
638,Latin America & Caribbean,LCN,1969,278898334.0,160653000000.0,11.73606486
639,Sri Lanka,LKA,1969,12214948.0,1965546218.0,29.32323546
640,Low & middle income,LMY,1969,2753244603.0,566770000000.0,29.04736411
641,Lesotho,LSO,1969,1005911.0,65966680.67,42.17105263
642,Late-demographic dividend,LTE,1969,1308225875.0,303643000000.0,24.94500496
643,Morocco,MAR,1969,15656846.0,3651615453.0,19.33005033
644,Madagascar,MDG,1969,6401920.0,1056391055.0,21.4009528
645,Mexico,MEX,1969,49945278.0,32480000000.0,10.44768473
646,Middle income,MIC,1969,2582528080.0,545562000000.0,29.00556604
647,Mali,MLI,1969,5861417.0,339913833.1,56.7747982
648,Mauritania,MRT,1969,1112749.0,295062138.1,20.12031484
649,Malawi,MWI,1969,4582197.0,265810632.4,41.71557562
650,Malaysia,MYS,1969,10549395.0,3664575983.0,33.13687912
651,Niger,NER,1969,4385925.0,625867922.7,66.41938091
652,Netherlands,NLD,1969,12877984.0,34035946604.0,5.626855824
653,Nepal,NPL,1969,11834657.0,788641965.4,66.42454686
654,Oman,OMN,1969,700725.0,239980801.5,16.1
655,Pakistan,PAK,1969,56598148.0,8683116338.0,33.95003507
656,Peru,PER,1969,13092846.0,6420909790.0,16.00105363
657,Philippines,PHL,1969,34786309.0,9571800653.0,26.79085745
658,Papua New Guinea,PNG,1969,2718805.0,551237316.6,41.81228842
659,Puerto Rico,PRI,1969,2684150.0,4460700000.0,3.490483556
660,Paraguay,PRY,1969,2413396.0,556293650.8,32.55389269
661,Rwanda,RWA,1969,3643237.0,188700037.0,65.79065748
662,South Asia,SAS,1969,697706091.0,79195490145.0,42.08761749
663,Saudi Arabia,SAU,1969,5599909.0,4485777644.0,4.919251112
664,Sudan,SDN,1969,9954411.0,2144333333.0,34.50956008
665,Senegal,SEN,1969,4133324.0,1245234807.0,23.07162909
666,Singapore,SGP,1969,2042500.0,1659904613.0,2.81227245
667,Sierra Leone,SLE,1969,2693344.0,408690163.5,26.76356162
668,El Salvador,SLV,1969,3576834.0,1049400000.0,36.24928531
669,Somalia,SOM,1969,3386736.0,306357284.6,53.74677225
670,Suriname,SUR,1969,363574.0,259650000.0,6.91315232
671,Eswatini,SWZ,1969,418739.0,105417891.6,29.08366534
672,Chad,TCD,1969,3568402.0,471635620.9,38.38828074
673,East Asia & Pacific (IDA & IBRD countries),TEA,1969,1073035646.0,114624000000.0,40.40832816
674,Togo,TGO,1969,2034902.0,267732446.4,42.95982381
675,Thailand,THA,1969,35827089.0,6695336567.0,28.68471764
676,Latin America & the Caribbean (IDA & IBRD countries),TLA,1969,266952916.0,149580000000.0,12.06049536
677,South Asia (IDA & IBRD),TSA,1969,697706091.0,79195490145.0,42.08761749
678,Trinidad and Tobago,TTO,1969,937184.0,779200000.0,6.76976386
679,Tunisia,TUN,1969,4953379.0,1289904762.0,15.91848789
680,Turkey,TUR,1969,34055391.0,19466666667.0,40.86757991
681,Uganda,UGA,1969,9127855.0,1169047619.0,45.36959387
682,Upper middle income,UMC,1969,1362854382.0,393559000000.0,22.95774475
683,"Venezuela, RB",VEN,1969,11048256.0,10285111111.0,7.090724456
684,World,WLD,1969,3606553753.0,2736900000000.0,10.20791431
685,South Africa,ZAF,1969,21496075.0,16780393295.0,7.817453696
686,Zambia,ZMB,1969,4045740.0,1965714286.0,9.665697674
687,Zimbabwe,ZWE,1969,5111326.0,1747998800.0,19.53678115
688,Arab World,ARB,1970,121785630.0,43232801790.0,14.488898
689,Argentina,ARG,1970,23880564.0,31584210366.0,9.637560964
690,Burundi,BDI,1970,3479070.0,242732571.4,65.33139351
691,Benin,BEN,1970,2912338.0,333627758.2,36.32785238
692,Burkina Faso,BFA,1970,5624592.0,458404330.1,30.51186979
693,Bangladesh,BGD,1970,64232486.0,8992721809.0,54.56149999
694,Bolivia,BOL,1970,4484004.0,1017003367.0,19.50835954
695,Brazil,BRA,1970,95113265.0,42327664794.0,10.37360379
696,Botswana,BWA,1970,627714.0,96245114.46,32.99492386
697,Chile,CHL,1970,9783134.0,9126309735.0,6.781348751
698,China,CHN,1970,818315000.0,92602973434.0,34.79843839
699,Cote d'Ivoire,CIV,1970,5102070.0,1455482990.0,31.86676514
700,Cameroon,CMR,1970,6519754.0,1151217147.0,31.36392018
701,"Congo, Rep.",COG,1970,1326894.0,274960699.9,17.89473684
702,Colombia,COL,1970,21480064.0,7198360460.0,25.08737045
703,Costa Rica,CRI,1970,1847394.0,984830158.5,22.519734
704,Cuba,CUB,1970,8712535.0,5693005200.0,12.12135728
705,Denmark,DNK,1970,4928757.0,17075457600.0,4.604334586
706,Dominican Republic,DOM,1970,4499722.0,1485500000.0,23.23796701
707,East Asia & Pacific (excluding high income),EAP,1970,1117162921.0,127477000000.0,38.20129812
708,Early-demographic dividend,EAR,1970,1246947673.0,283065000000.0,25.78219476
709,East Asia & Pacific,EAS,1970,1289442011.0,408840000000.0,19.1856568
710,Ecuador,ECU,1970,6069375.0,2862504170.0,26.02927792
711,"Egypt, Arab Rep.",EGY,1970,34513851.0,8042200452.0,24.10982009
712,Fiji,FJI,1970,520561.0,219878482.2,25.13034411
713,France,FRA,1970,51957747.0,148456000000.0,6.627790418
714,Gabon,GAB,1970,589317.0,323802475.5,18.54749306
715,Ghana,GHA,1970,8735493.0,2215029450.0,46.52501107
716,"Gambia, The",GMB,1970,464404.0,52296836.75,30.24323084
717,Guinea-Bissau,GNB,1970,704937.0,78733594.84,47.45551783
718,Guatemala,GTM,1970,5455197.0,1904000000.0,27.31633929
719,Guyana,GUY,1970,704930.0,267800000.0,16.82225541
720,Honduras,HND,1970,2716652.0,723000000.0,29.32226833
721,IBRD only,IBD,1970,2369907013.0,573189000000.0,24.64873579
722,IDA & IBRD total,IBT,1970,2859058030.0,653598000000.0,26.77096103
723,India,IND,1970,555189797.0,62422483055.0,39.9278062
724,"Iran, Islamic Rep.",IRN,1970,28513872.0,10976245154.0,12.99091055
725,Iraq,IRQ,1970,9917978.0,3281713806.0,16.60551242
726,Jordan,JOR,1970,1721315.0,639596751.6,10.77057793
727,Kenya,KEN,1970,11301394.0,1603447357.0,30.16973422
728,"Korea, Rep.",KOR,1970,32240827.0,9005023184.0,26.48573268
729,Latin America & Caribbean (excluding high income),LAC,1970,257392749.0,145017000000.0,13.19308813
730,Latin America & Caribbean,LCN,1970,285867424.0,175225000000.0,11.95764684
731,Sri Lanka,LKA,1970,12485736.0,2296470588.0,28.76776884
732,Low & middle income,LMY,1970,2820016062.0,621467000000.0,27.69006143
733,Lesotho,LSO,1970,1028930.0,68738625.23,43.32403259
734,Late-demographic dividend,LTE,1970,1339320296.0,345533000000.0,23.48257592
735,Morocco,MAR,1970,16004732.0,3956328426.0,19.93906398
736,Madagascar,MDG,1970,6576305.0,1111859570.0,21.85881261
737,Mexico,MEX,1970,51493565.0,35520000000.0,12.12056306
738,Middle income,MIC,1970,2644861764.0,599309000000.0,27.55240098
739,Mali,MLI,1970,5949042.0,359772363.3,57.82877252
740,Malta,MLT,1970,302650.0,250721821.6,6.29926534
